Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Packet Number,Time(seconds),socket_count
7609,0,TCP,192.168.77.109,40870,443,0,0,0,123,17692,772,233
7610,0,TCP,192.168.77.109,40870,443,0,0,0,123,17693,772,233
7611,0,TCP,192.168.77.109,50886,443,0,64,0,118,17694,772,233
7612,0,TCP,192.168.77.109,50886,443,0,64,0,118,17695,772,233
7613,0,TCP,192.168.77.109,50886,443,0,64,0,118,17714,772,233
7614,0,TCP,192.168.77.109,50886,443,0,170,0,118,17718,772,233
7615,0,TCP,192.168.77.109,50886,443,0,170,0,118,17719,772,233
7616,0,TCP,192.168.77.109,50886,443,0,170,0,118,17720,772,233
7617,0,TCP,192.168.77.109,50886,443,0,273,0,118,17724,772,233
7618,0,TCP,192.168.77.109,50886,443,0,273,0,118,17725,772,233
7619,0,TCP,192.168.77.109,50886,443,0,273,0,118,17726,772,233
7620,0,TCP,151.101.66.137,443,37058,1,0,0,122,17727,772,233
7621,0,TCP,192.168.77.109,37058,443,0,0,0,122,17728,772,233
7622,0,TCP,192.168.77.109,37058,443,0,0,0,122,17729,772,233
7623,0,TCP,192.168.77.109,37058,443,0,0,0,122,17730,772,233
7624,0,TCP,192.168.77.109,37058,443,0,517,0,122,17731,772,233
7625,0,TCP,192.168.77.109,37058,443,0,517,0,122,17732,772,233
7626,0,TCP,192.168.77.109,37058,443,0,517,0,122,17733,772,233
7627,0,TCP,199.232.253.229,443,50886,0,0,0,118,17734,772,233
7628,0,TCP,199.232.253.229,443,50886,0,0,0,118,17735,772,233
7629,0,TCP,151.101.66.137,443,37058,517,0,0,122,17736,772,233
7630,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17737,772,233
7631,0,TCP,192.168.77.109,37058,443,887,0,0,122,17743,772,233
7632,0,TCP,192.168.77.109,37058,443,0,0,0,122,17759,772,233
7633,0,TCP,192.168.77.109,37058,443,0,0,0,122,17760,772,233
7634,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17761,772,233
7635,0,TCP,192.168.77.109,37058,443,2291,0,0,122,17762,772,233
7636,0,TCP,192.168.77.109,37058,443,0,0,0,122,17763,772,233
7637,0,TCP,192.168.77.109,37058,443,0,0,0,122,17765,772,233
7638,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17766,772,233
7639,0,TCP,192.168.77.109,37058,443,3695,0,0,122,17767,772,233
7640,0,TCP,192.168.77.109,37058,443,0,0,0,122,17768,772,233
7641,0,TCP,192.168.77.109,37058,443,0,0,0,122,17769,772,233
7642,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17770,772,233
7643,0,TCP,151.101.66.137,443,37058,0,209,0,122,17771,772,233
7644,0,TCP,192.168.77.109,37058,443,5099,0,0,122,17772,772,233
7645,0,TCP,192.168.77.109,37058,443,0,0,0,122,17773,772,233
7646,0,TCP,192.168.77.109,37058,443,0,0,0,122,17774,772,233
7647,0,TCP,192.168.77.109,37058,443,209,0,0,122,17775,772,233
7648,0,TCP,192.168.77.109,37058,443,0,0,0,122,17776,772,233
7649,0,TCP,192.168.77.109,37058,443,0,0,0,122,17777,772,233
7650,0,TCP,192.168.77.109,37058,443,0,64,0,122,17778,772,233
7651,0,TCP,192.168.77.109,37058,443,0,64,0,122,17779,772,233
7652,0,TCP,192.168.77.109,37058,443,0,64,0,122,17780,772,233
7653,0,TCP,192.168.77.109,37058,443,0,170,0,122,17781,772,233
7654,0,TCP,192.168.77.109,37058,443,0,170,0,122,17782,772,233
7655,0,TCP,192.168.77.109,37058,443,0,170,0,122,17783,772,233
7656,0,TCP,192.168.77.109,37058,443,0,278,0,122,17784,772,233
7657,0,TCP,192.168.77.109,37058,443,0,278,0,122,17785,772,233
7658,0,TCP,192.168.77.109,37058,443,0,278,0,122,17786,772,233
7659,0,TCP,192.168.77.109,50886,443,4481,170,0,118,17787,772,233
7660,0,TCP,192.168.77.109,50886,443,0,170,0,118,17788,772,233
7661,0,TCP,192.168.77.109,50886,443,0,170,0,118,17789,772,233
7662,0,TCP,151.101.66.137,443,37058,0,0,0,122,17790,772,233
7663,0,TCP,151.101.66.137,443,37058,170,0,0,122,17791,772,233
7664,0,TCP,151.101.66.137,443,37058,0,59,0,122,17792,772,233
7665,0,TCP,151.101.66.137,443,37058,278,0,0,122,17793,772,233
7666,0,TCP,192.168.77.109,37058,443,4855,31,0,122,17794,772,233
7667,0,TCP,142.250.182.138,443,35440,1,0,0,119,17795,772,233
7668,0,TCP,192.168.77.109,37058,443,0,31,0,122,17796,772,233
7669,0,TCP,192.168.77.109,37058,443,0,31,0,122,17797,772,233
7670,0,TCP,192.168.77.109,35440,443,0,0,0,119,17798,772,233
7671,0,TCP,192.168.77.109,35440,443,0,0,0,119,17799,772,233
7672,0,TCP,192.168.77.109,35440,443,0,0,0,119,17800,772,233
7673,0,TCP,104.17.24.14,443,38136,1,0,0,121,17801,772,233
7674,0,TCP,192.168.77.109,38136,443,0,0,0,121,17802,772,233
7675,0,TCP,192.168.77.109,38136,443,0,0,0,121,17803,772,233
7676,0,TCP,192.168.77.109,38136,443,0,0,0,121,17804,772,233
7677,0,TCP,151.101.66.137,443,37058,0,337,0,122,17805,772,233
7678,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17806,772,233
7679,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17807,772,233
7680,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17808,772,233
7681,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17809,772,233
7682,0,TCP,192.168.77.109,35440,443,0,517,0,119,17810,772,233
7683,0,TCP,192.168.77.109,35440,443,0,517,0,119,17811,772,233
7684,0,TCP,192.168.77.109,35440,443,0,517,0,119,17812,772,233
7685,0,TCP,192.168.77.109,37058,443,10808,0,0,122,17813,772,233
7686,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17814,772,233
7687,0,TCP,192.168.77.109,37058,443,10808,0,0,122,17818,772,233
7688,0,TCP,192.168.77.109,37058,443,0,0,0,122,17820,772,233
7689,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17821,772,233
7690,0,TCP,192.168.77.109,37058,443,13616,0,0,122,17822,772,233
7691,0,TCP,192.168.77.109,37058,443,0,0,0,122,17823,772,233
7692,0,TCP,192.168.77.109,37058,443,0,0,0,122,17824,772,233
7693,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17825,772,233
7694,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17826,772,233
7695,0,TCP,192.168.77.109,37058,443,16424,0,0,122,17827,772,233
7696,0,TCP,192.168.77.109,37058,443,0,0,0,122,17835,772,233
7697,0,TCP,192.168.77.109,37058,443,0,0,0,122,17836,772,233
7698,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17837,772,233
7699,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17845,772,233
7700,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17846,772,233
7701,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17847,772,233
7702,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17866,772,233
7703,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17867,772,233
7704,0,TCP,192.168.77.109,38136,443,0,517,0,121,17868,772,233
7705,0,TCP,192.168.77.109,38136,443,0,517,0,121,17869,772,233
7706,0,TCP,192.168.77.109,38136,443,0,517,0,121,17870,772,233
7707,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17871,772,233
7708,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17872,772,233
7709,0,TCP,104.18.11.207,443,40870,1,0,0,123,17873,772,233
7710,0,TCP,192.168.77.109,37058,443,24848,0,0,122,17874,772,233
7711,0,TCP,192.168.77.109,37058,443,0,0,0,122,17875,772,233
7712,0,TCP,192.168.77.109,37058,443,0,0,0,122,17876,772,233
7713,0,TCP,192.168.77.109,37058,443,2808,0,0,122,17877,772,233
7714,0,TCP,192.168.77.109,37058,443,0,0,0,122,17878,772,233
7715,0,TCP,192.168.77.109,37058,443,0,0,0,122,17879,772,233
7716,0,TCP,192.168.77.109,40870,443,0,0,0,123,17880,772,233
7717,0,TCP,192.168.77.109,40870,443,0,0,0,123,17881,772,233
7718,0,TCP,151.101.66.137,443,37058,0,1404,0,122,17882,772,233
7719,0,TCP,151.101.66.137,443,37058,0,584,0,122,17883,772,233
7720,0,TCP,192.168.77.109,37058,443,29644,0,0,122,17884,772,233
7721,0,TCP,192.168.77.109,37058,443,0,0,0,122,17885,772,233
7722,0,TCP,192.168.77.109,37058,443,0,0,0,122,17886,772,233
7723,0,TCP,192.168.77.109,40870,443,0,517,0,123,17887,772,233
7724,0,TCP,192.168.77.109,40870,443,0,517,0,123,17888,772,233
7725,0,TCP,192.168.77.109,40870,443,0,517,0,123,17889,772,233
7726,0,TCP,199.232.253.229,443,50886,0,0,0,118,17890,772,233
7727,0,TCP,199.232.253.229,443,50886,0,59,0,118,17891,772,233
7728,0,TCP,192.168.77.109,50886,443,4097,31,0,118,17892,772,233
7729,0,TCP,192.168.77.109,50886,443,0,31,0,118,17893,772,233
7730,0,TCP,192.168.77.109,50886,443,0,31,0,118,17894,772,233
7731,0,TCP,199.232.253.229,443,50886,0,843,0,118,17895,772,233
7732,0,TCP,151.101.66.137,443,37058,0,0,0,122,17896,772,233
7736,0,TCP,199.232.253.229,443,50886,31,0,0,118,17897,772,233
7738,0,TCP,192.168.77.109,50890,443,0,0,0,124,17898,772,233
7739,0,TCP,192.168.77.109,50890,443,0,0,0,124,17899,772,233
7756,0,TCP,192.168.77.109,50886,443,4909,39,0,118,17900,772,233
7757,0,TCP,192.168.77.109,50886,443,0,39,0,118,17901,772,233
7758,0,TCP,192.168.77.109,50886,443,0,39,0,118,17902,772,233
7759,0,TCP,192.168.77.109,50886,443,0,24,0,118,17903,772,233
7760,0,TCP,192.168.77.109,50886,443,0,24,0,118,17904,772,233
7761,0,TCP,192.168.77.109,50886,443,0,24,0,118,17905,772,233
7762,0,TCP,192.168.77.109,50886,443,0,0,0,118,17906,772,233
7763,0,TCP,192.168.77.109,50886,443,0,0,0,118,17907,772,233
7764,0,TCP,192.168.77.109,50886,443,0,0,0,118,17908,772,233
7765,0,TCP,199.232.253.229,443,50890,1,0,0,124,17909,772,233
7766,0,TCP,192.168.77.109,50890,443,0,0,0,124,17910,772,233
7767,0,TCP,192.168.77.109,50890,443,0,0,0,124,17911,772,233
7768,0,TCP,192.168.77.109,50890,443,0,0,0,124,17912,772,233
7769,0,TCP,192.168.77.109,50890,443,0,517,0,124,17913,772,233
7770,0,TCP,192.168.77.109,50890,443,0,517,0,124,17914,772,233
7771,0,TCP,192.168.77.109,50890,443,0,517,0,124,17915,772,233
7773,0,TCP,199.232.253.229,443,50886,0,0,0,118,17916,772,233
7774,0,TCP,199.232.253.229,443,50886,24,0,0,118,17917,772,233
7775,0,TCP,199.232.253.229,443,50886,1,0,0,118,17918,772,233
7776,0,TCP,199.232.253.229,443,50886,0,24,0,118,17919,772,233
7777,0,TCP,199.232.253.229,443,50886,0,0,0,118,17920,772,233
7778,0,TCP,192.168.77.109,50886,443,0,0,0,118,17921,772,233
7779,0,TCP,192.168.77.109,50886,443,0,0,0,118,17922,772,233
7780,0,TCP,192.168.77.109,50886,443,0,0,0,118,17923,772,233
7781,0,TCP,192.168.77.109,50886,443,0,0,0,118,17924,772,233
7782,0,TCP,192.168.77.109,50886,443,0,0,0,118,17925,772,233
7783,0,TCP,192.168.77.109,50886,443,0,0,0,118,17926,772,233
7784,0,TCP,104.17.24.14,443,38136,517,0,0,121,17927,772,233
7785,0,TCP,199.232.253.229,443,50890,517,0,0,124,17928,772,233
7786,0,TCP,104.18.11.207,443,40870,517,0,0,123,17929,772,233
7787,0,TCP,199.232.253.229,443,50890,0,1404,0,124,17930,772,233
7788,0,TCP,192.168.77.109,50890,443,887,0,0,124,17931,772,233
7789,0,TCP,192.168.77.109,50890,443,0,0,0,124,17932,772,233
7790,0,TCP,192.168.77.109,50890,443,0,0,0,124,17933,772,233
7791,0,TCP,199.232.253.229,443,50890,0,1404,0,124,17934,772,233
7792,0,TCP,192.168.77.109,50890,443,2291,0,0,124,17935,772,233
7793,0,TCP,192.168.77.109,50890,443,0,0,0,124,17936,772,233
7794,0,TCP,192.168.77.109,50890,443,0,0,0,124,17937,772,233
7795,0,TCP,199.232.253.229,443,50890,0,1404,0,124,17938,772,233
7796,0,TCP,199.232.253.229,443,50890,0,850,0,124,17939,772,233
7797,0,TCP,192.168.77.109,50890,443,3695,0,0,124,17940,772,233
7798,0,TCP,192.168.77.109,50890,443,0,0,0,124,17941,772,233
7799,0,TCP,192.168.77.109,50890,443,0,0,0,124,17942,772,233
7800,0,TCP,192.168.77.109,50890,443,850,0,0,124,17943,772,233
7801,0,TCP,192.168.77.109,50890,443,0,0,0,124,17944,772,233
7802,0,TCP,192.168.77.109,50890,443,0,0,0,124,17945,772,233
7803,0,TCP,104.17.24.14,443,38136,0,1428,0,121,17946,772,233
7804,0,TCP,104.17.24.14,443,38136,0,1428,0,121,17947,772,233
7805,0,TCP,104.17.24.14,443,38136,0,69,0,121,17948,772,233
7806,0,TCP,192.168.77.109,38136,443,911,0,0,121,17949,772,233
7807,0,TCP,192.168.77.109,38136,443,0,0,0,121,17950,772,233
7808,0,TCP,192.168.77.109,38136,443,0,0,0,121,17951,772,233
7809,0,TCP,192.168.77.109,38136,443,1497,0,0,121,17952,772,233
7810,0,TCP,192.168.77.109,38136,443,0,0,0,121,17953,772,233
7811,0,TCP,192.168.77.109,38136,443,0,0,0,121,17954,772,233
7812,0,TCP,104.18.11.207,443,40870,0,1428,0,123,17955,772,233
7813,0,TCP,192.168.77.109,40870,443,911,0,0,123,17957,772,233
7814,0,TCP,192.168.77.109,40870,443,0,0,0,123,17958,772,233
7815,0,TCP,104.18.11.207,443,40870,0,1428,0,123,17959,772,233
7816,0,TCP,192.168.77.109,40870,443,911,0,0,123,17960,772,233
7817,0,TCP,192.168.77.109,40870,443,1428,0,0,123,17961,772,233
7818,0,TCP,192.168.77.109,40870,443,0,0,0,123,17962,772,233
7819,0,TCP,192.168.77.109,40870,443,0,0,0,123,17963,772,233
7820,0,TCP,104.18.11.207,443,40870,0,1428,0,123,17964,772,233
7821,0,TCP,104.18.11.207,443,40870,0,902,0,123,17965,772,233
7822,0,TCP,192.168.77.109,40870,443,3767,0,0,123,17966,772,233
7823,0,TCP,192.168.77.109,40870,443,0,0,0,123,17967,772,233
7824,0,TCP,192.168.77.109,40870,443,0,0,0,123,17968,772,233
7825,0,TCP,192.168.77.109,40870,443,902,0,0,123,17969,772,233
7826,0,TCP,192.168.77.109,40870,443,0,0,0,123,17970,772,233
7827,0,TCP,192.168.77.109,40870,443,0,0,0,123,17971,772,233
7831,0,TCP,192.168.77.109,38136,443,0,64,0,121,17976,772,233
7832,0,TCP,192.168.77.109,38136,443,0,64,0,121,17977,772,233
7833,0,TCP,192.168.77.109,38136,443,0,64,0,121,17978,772,233
7834,0,TCP,192.168.77.109,40870,443,0,64,0,123,17979,772,233
