Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Time(seconds),socket_count,Label
5835,,DNS,192.168.77.109,,,,61,1,,,,N
5836,0,UDP,192.168.77.109,,,,61,1,,,,N
5836,,DNS,192.168.77.109,,,,61,1,,,,N
5837,0,UDP,192.168.77.109,,,,61,1,,,,N
5837,,DNS,192.168.77.109,,,,61,1,,,,N
5838,0,TCP,34.107.243.93,443,35408,517,0,0,99,,,N
5839,0,TCP,34.107.243.93,443,35408,0,1400,0,99,,,N
5840,0,TCP,34.107.243.93,443,35408,0,1400,0,99,,,N
5841,0,TCP,192.168.77.109,35408,443,883,0,1,99,,,N
5842,0,TCP,192.168.77.109,35408,443,0,0,1,99,,,N
5843,0,TCP,192.168.77.109,35408,443,0,0,1,99,,,N
5844,0,TCP,34.107.243.93,443,35408,0,1400,0,99,,,N
5845,0,TCP,34.107.243.93,443,35408,0,262,0,99,,,N
5846,0,TCP,192.168.77.109,35408,443,2283,0,1,99,,,N
5847,0,TCP,192.168.77.109,35408,443,0,0,1,99,,,N
5848,0,TCP,192.168.77.109,35408,443,0,0,1,99,,,N
5849,0,TCP,192.168.77.109,35408,443,1662,0,1,99,,,N
5850,0,TCP,192.168.77.109,35408,443,0,0,1,99,,,N
5851,0,TCP,192.168.77.109,35408,443,0,0,1,99,,,N
5852,0,TCP,192.168.77.109,33648,80,0,415,1,96,,,N
5853,0,TCP,192.168.77.109,33648,80,0,415,1,96,,,N
5854,0,TCP,192.168.77.109,33648,80,0,415,1,96,,,N
5855,0,UDP,192.168.77.109,,,,63,1,,,,N
5855,,DNS,192.168.77.109,,,,63,1,,,,N
5856,0,UDP,192.168.77.109,,,,63,1,,,,N
5856,,DNS,192.168.77.109,,,,63,1,,,,N
5857,0,UDP,192.168.77.109,,,,63,1,,,,N
5857,,DNS,192.168.77.109,,,,63,1,,,,N
5858,0,UDP,192.168.77.109,,,,63,1,,,,N
5858,,DNS,192.168.77.109,,,,63,1,,,,N
5859,0,UDP,192.168.77.109,,,,63,1,,,,N
5859,,DNS,192.168.77.109,,,,63,1,,,,N
5860,0,UDP,192.168.77.109,,,,63,1,,,,N
5860,,DNS,192.168.77.109,,,,63,1,,,,N
5861,0,UDP,192.168.77.1,,,,81,0,,,,N
5861,,DNS,192.168.77.1,,,,81,0,,,,N
5863,0,TCP,192.168.77.109,49468,443,0,0,1,100,,,N
5864,0,TCP,192.168.77.109,49468,443,0,0,1,100,,,N
5865,0,UDP,192.168.77.1,,,,142,0,,,,N
5865,,DNS,192.168.77.1,,,,142,0,,,,N
5866,0,UDP,192.168.77.1,,,,77,0,,,,N
5866,,DNS,192.168.77.1,,,,77,0,,,,N
5868,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
5869,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
5871,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
5872,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
5873,0,UDP,192.168.77.1,,,,215,0,,,,N
5873,,DNS,192.168.77.1,,,,215,0,,,,N
5874,0,UDP,192.168.77.1,,,,141,0,,,,N
5874,,DNS,192.168.77.1,,,,141,0,,,,N
5876,0,TCP,192.168.77.109,46772,443,0,0,1,103,,,N
5877,0,TCP,192.168.77.109,46772,443,0,0,1,103,,,N
5879,0,TCP,192.168.77.109,46784,443,0,0,1,104,,,N
5880,0,TCP,192.168.77.109,46784,443,0,0,1,104,,,N
5881,0,TCP,34.120.115.102,443,53740,1,0,0,101,,,N
5882,0,TCP,192.168.77.109,53740,443,0,0,1,101,314,43,N
5883,0,TCP,192.168.77.109,53740,443,0,0,1,101,314,44,N
5884,0,TCP,192.168.77.109,53740,443,0,0,1,101,314,45,N
5885,0,TCP,192.168.77.109,53740,443,0,517,1,101,,,N
5886,0,TCP,192.168.77.109,53740,443,0,517,1,101,,,N
5887,0,TCP,192.168.77.109,53740,443,0,517,1,101,,,N
5888,0,TCP,34.120.115.102,443,53742,1,0,0,102,,,N
5889,0,TCP,192.168.77.109,53742,443,0,0,1,102,314,46,N
5890,0,TCP,192.168.77.109,53742,443,0,0,1,102,314,47,N
5891,0,TCP,192.168.77.109,53742,443,0,0,1,102,314,48,N
5892,0,TCP,192.168.77.109,53742,443,0,517,1,102,,,N
5893,0,TCP,192.168.77.109,53742,443,0,517,1,102,,,N
5894,0,TCP,192.168.77.109,53742,443,0,517,1,102,,,N
5895,0,TCP,142.250.71.10,443,49468,1,0,0,100,,,N
5896,0,TCP,192.168.77.109,49468,443,0,0,1,100,314,49,N
5897,0,TCP,192.168.77.109,49468,443,0,0,1,100,314,50,N
5898,0,TCP,192.168.77.109,49468,443,0,0,1,100,314,51,N
5899,0,TCP,192.168.77.109,49468,443,0,517,1,100,,,N
5900,0,TCP,192.168.77.109,49468,443,0,517,1,100,,,N
5901,0,TCP,192.168.77.109,49468,443,0,517,1,100,,,N
5902,0,TCP,34.149.100.209,443,46772,1,0,0,103,,,N
5903,0,TCP,192.168.77.109,46772,443,0,0,1,103,314,52,N
5904,0,TCP,192.168.77.109,46772,443,0,0,1,103,314,53,N
5905,0,TCP,192.168.77.109,46772,443,0,0,1,103,314,54,N
5906,0,TCP,192.168.77.109,46772,443,0,517,1,103,,,N
5907,0,TCP,192.168.77.109,46772,443,0,517,1,103,,,N
5908,0,TCP,192.168.77.109,46772,443,0,517,1,103,,,N
5909,0,TCP,23.53.240.56,80,33648,0,0,0,96,,,N
5910,0,TCP,23.53.240.56,80,33648,0,888,0,96,,,N
5911,0,TCP,192.168.77.109,33648,80,946,0,1,96,,,N
5912,0,TCP,192.168.77.109,33648,80,0,0,1,96,,,N
5913,0,TCP,192.168.77.109,33648,80,0,0,1,96,,,N
5914,0,TCP,192.168.77.109,35408,443,0,64,1,99,,,N
5915,0,TCP,192.168.77.109,35408,443,0,64,1,99,,,N
5916,0,TCP,192.168.77.109,35408,443,0,64,1,99,,,N
5917,0,TCP,34.149.100.209,443,46784,1,0,0,104,,,N
5918,0,TCP,192.168.77.109,35408,443,0,170,1,99,,,N
5919,0,TCP,192.168.77.109,35408,443,0,170,1,99,,,N
5920,0,TCP,192.168.77.109,35408,443,0,170,1,99,,,N
5921,0,TCP,192.168.77.109,46784,443,0,0,1,104,314,55,N
5922,0,TCP,192.168.77.109,46784,443,0,0,1,104,314,56,N
5923,0,TCP,192.168.77.109,46784,443,0,0,1,104,314,57,N
5924,0,TCP,192.168.77.109,46784,443,0,517,1,104,,,N
5925,0,TCP,192.168.77.109,46784,443,0,517,1,104,,,N
5926,0,TCP,192.168.77.109,46784,443,0,517,1,104,,,N
5927,0,TCP,34.120.115.102,443,53740,517,0,0,101,,,N
5928,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,,N
5929,0,TCP,192.168.77.109,53740,443,883,0,1,101,,,N
5930,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
5931,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
5932,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,,N
5933,0,TCP,192.168.77.109,53740,443,2283,0,1,101,,,N
5934,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
5935,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
5936,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,,N
5937,0,TCP,34.120.115.102,443,53740,0,356,0,101,,,N
5938,0,TCP,192.168.77.109,53740,443,3683,0,1,101,,,N
5939,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
5940,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
5941,0,TCP,192.168.77.109,53740,443,356,0,1,101,,,N
5942,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
5943,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
5944,0,TCP,34.120.115.102,443,53742,517,0,0,102,,,N
5945,0,TCP,34.120.115.102,443,53742,0,1400,0,102,,,N
5946,0,TCP,192.168.77.109,33652,80,0,415,1,97,,,N
5947,0,TCP,192.168.77.109,33652,80,0,415,1,97,,,N
5948,0,TCP,192.168.77.109,33652,80,0,415,1,97,,,N
5949,0,TCP,192.168.77.109,53742,443,883,0,1,102,,,N
5950,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
5951,0,TCP,34.120.115.102,443,53742,0,1400,0,102,,,N
5952,0,TCP,192.168.77.109,53742,443,883,0,1,102,,,N
5953,0,TCP,192.168.77.109,53742,443,1400,0,1,102,,,N
5954,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
5955,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
5956,0,TCP,34.120.115.102,443,53742,0,1400,0,102,,,N
5957,0,TCP,34.120.115.102,443,53742,0,356,0,102,,,N
5958,0,TCP,192.168.77.109,53742,443,4039,0,1,102,,,N
5959,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
5960,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
5961,0,TCP,192.168.77.109,33648,80,0,415,1,96,,,N
5962,0,TCP,192.168.77.109,33648,80,0,415,1,96,,,N
5963,0,TCP,192.168.77.109,33648,80,0,415,1,96,,,N
5964,0,TCP,34.149.100.209,443,46772,517,0,0,103,,,N
5965,0,TCP,34.149.100.209,443,46772,0,1400,0,103,,,N
5966,0,TCP,34.149.100.209,443,46772,0,1400,0,103,,,N
5967,0,TCP,192.168.77.109,46772,443,883,0,1,103,,,N
5968,0,TCP,192.168.77.109,46772,443,0,0,1,103,,,N
5969,0,TCP,192.168.77.109,46772,443,0,0,1,103,,,N
5970,0,TCP,192.168.77.109,46772,443,1400,0,1,103,,,N
5971,0,TCP,192.168.77.109,46772,443,0,0,1,103,,,N
5972,0,TCP,192.168.77.109,46772,443,0,0,1,103,,,N
5973,0,TCP,34.149.100.209,443,46772,0,1400,0,103,,,N
5974,0,TCP,34.149.100.209,443,46772,0,353,0,103,,,N
5975,0,TCP,192.168.77.109,46772,443,3683,0,1,103,,,N
5976,0,TCP,192.168.77.109,46772,443,0,0,1,103,,,N
5977,0,TCP,192.168.77.109,46772,443,0,0,1,103,,,N
5978,0,TCP,192.168.77.109,46772,443,353,0,1,103,,,N
5979,0,TCP,192.168.77.109,46772,443,0,0,1,103,,,N
5980,0,TCP,192.168.77.109,46772,443,0,0,1,103,,,N
5981,0,TCP,142.250.71.10,443,49468,517,0,0,100,,,N
5982,0,TCP,34.107.243.93,443,35408,0,586,0,99,,,N
5983,0,TCP,192.168.77.109,35408,443,4467,0,1,99,,,N
5984,0,TCP,192.168.77.109,35408,443,0,0,1,99,,,N
5985,0,TCP,192.168.77.109,35408,443,0,0,1,99,,,N
5986,0,TCP,34.107.243.93,443,35408,0,31,0,99,,,N
5987,0,TCP,192.168.77.109,35408,443,4328,0,1,99,,,N
5988,0,TCP,192.168.77.109,35408,443,0,0,1,99,,,N
5989,0,TCP,192.168.77.109,35408,443,0,0,1,99,,,N
5990,0,TCP,34.149.100.209,443,46784,517,0,0,104,,,N
5991,0,TCP,34.149.100.209,443,46784,0,1400,0,104,,,N
5992,0,TCP,34.149.100.209,443,46784,0,1400,0,104,,,N
5993,0,TCP,192.168.77.109,46784,443,883,0,1,104,,,N
5994,0,TCP,192.168.77.109,46784,443,0,0,1,104,,,N
5995,0,TCP,192.168.77.109,46784,443,0,0,1,104,,,N
5996,0,TCP,192.168.77.109,46784,443,1400,0,1,104,,,N
5997,0,TCP,192.168.77.109,46784,443,0,0,1,104,,,N
5998,0,TCP,192.168.77.109,46784,443,0,0,1,104,,,N
5999,0,TCP,34.149.100.209,443,46784,0,1400,0,104,,,N
6000,0,TCP,34.149.100.209,443,46784,0,353,0,104,,,N
6001,0,TCP,192.168.77.109,46784,443,3683,0,1,104,,,N
6002,0,TCP,192.168.77.109,46784,443,0,0,1,104,,,N
6003,0,TCP,192.168.77.109,46784,443,0,0,1,104,,,N
6004,0,TCP,192.168.77.109,46784,443,353,0,1,104,,,N
6005,0,TCP,192.168.77.109,46784,443,0,0,1,104,,,N
6006,0,TCP,192.168.77.109,46784,443,0,0,1,104,,,N
6007,0,TCP,192.168.77.109,35408,443,0,31,1,99,,,N
6008,0,TCP,192.168.77.109,35408,443,0,31,1,99,,,N
6009,0,TCP,192.168.77.109,35408,443,0,31,1,99,,,N
6010,0,UDP,192.168.77.109,,,,51,1,,,,N
6010,,DNS,192.168.77.109,,,,51,1,,,,N
6011,0,UDP,192.168.77.109,,,,51,1,,,,N
6011,,DNS,192.168.77.109,,,,51,1,,,,N
6012,0,UDP,192.168.77.109,,,,51,1,,,,N
6012,,DNS,192.168.77.109,,,,51,1,,,,N
6013,0,UDP,192.168.77.109,,,,51,1,,,,N
6013,,DNS,192.168.77.109,,,,51,1,,,,N
6014,0,UDP,192.168.77.109,,,,51,1,,,,N
6014,,DNS,192.168.77.109,,,,51,1,,,,N
6015,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,,N
6016,0,UDP,192.168.77.109,,,,51,1,,,,N
6016,,DNS,192.168.77.109,,,,51,1,,,,N
6017,0,TCP,192.168.77.109,49468,443,883,0,1,100,,,N
6018,0,TCP,192.168.77.109,49468,443,0,0,1,100,,,N
6019,0,TCP,192.168.77.109,49468,443,0,0,1,100,,,N
6020,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,,N
6021,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,,N
6022,0,TCP,142.250.71.10,443,49468,0,483,0,100,,,N
6023,0,TCP,192.168.77.109,49468,443,2283,0,1,100,,,N
6024,0,TCP,192.168.77.109,49468,443,0,0,1,100,,,N
6025,0,TCP,192.168.77.109,49468,443,0,0,1,100,,,N
6026,0,TCP,192.168.77.109,49468,443,1883,0,1,100,,,N
6027,0,TCP,192.168.77.109,49468,443,0,0,1,100,,,N
6028,0,TCP,192.168.77.109,49468,443,0,0,1,100,,,N
6029,0,TCP,34.107.243.93,443,35408,0,0,0,99,,,N
6030,0,UDP,192.168.77.1,,,,105,0,,,,N
6030,,DNS,192.168.77.1,,,,105,0,,,,N
6031,0,UDP,192.168.77.1,,,,171,0,,,,N
6031,,DNS,192.168.77.1,,,,171,0,,,,N
6032,0,TCP,23.53.240.56,80,33652,0,0,0,97,,,N
6034,0,TCP,192.168.77.109,35418,443,0,0,1,105,,,N
6035,0,TCP,192.168.77.109,35418,443,0,0,1,105,,,N
6036,0,TCP,23.53.240.56,80,33652,0,888,0,97,,,N
6037,0,TCP,23.53.240.56,80,33648,0,0,0,96,,,N
6038,0,TCP,192.168.77.109,33652,80,946,0,1,97,,,N
6039,0,TCP,192.168.77.109,33652,80,0,0,1,97,,,N
6040,0,TCP,192.168.77.109,33652,80,0,0,1,97,,,N
6041,0,TCP,23.53.240.56,80,33648,0,888,0,96,,,N
6042,0,TCP,34.107.243.93,443,35418,1,0,0,105,,,N
6043,0,TCP,192.168.77.109,35418,443,0,0,1,105,314,58,N
6044,0,TCP,192.168.77.109,35418,443,0,0,1,105,314,59,N
6045,0,TCP,192.168.77.109,35418,443,0,0,1,105,314,60,N
6046,0,TCP,192.168.77.109,35418,443,0,657,1,105,,,N
6047,0,TCP,192.168.77.109,35418,443,0,657,1,105,,,N
6048,0,TCP,192.168.77.109,35418,443,0,657,1,105,,,N
6049,0,TCP,192.168.77.109,33652,80,0,415,1,97,,,N
6050,0,TCP,192.168.77.109,33652,80,0,415,1,97,,,N
6051,0,TCP,192.168.77.109,33652,80,0,415,1,97,,,N
6052,0,TCP,192.168.77.109,33648,80,1419,415,1,96,,,N
6053,0,TCP,192.168.77.109,33648,80,0,415,1,96,,,N
6054,0,TCP,192.168.77.109,33648,80,0,415,1,96,,,N
6055,0,UDP,192.168.77.109,,,,39,1,,,,N
6055,,DNS,192.168.77.109,,,,39,1,,,,N
6056,0,UDP,192.168.77.109,,,,39,1,,,,N
6056,,DNS,192.168.77.109,,,,39,1,,,,N
6057,0,UDP,192.168.77.109,,,,39,1,,,,N
6057,,DNS,192.168.77.109,,,,39,1,,,,N
6058,0,UDP,192.168.77.109,,,,39,1,,,,N
6058,,DNS,192.168.77.109,,,,39,1,,,,N
6059,0,UDP,192.168.77.109,,,,39,1,,,,N
6059,,DNS,192.168.77.109,,,,39,1,,,,N
6060,0,UDP,192.168.77.109,,,,39,1,,,,N
6060,,DNS,192.168.77.109,,,,39,1,,,,N
6061,0,TCP,192.168.77.109,53740,443,0,64,1,101,,,N
6062,0,TCP,192.168.77.109,53740,443,0,64,1,101,,,N
6063,0,TCP,192.168.77.109,53740,443,0,64,1,101,,,N
6064,0,TCP,192.168.77.109,53740,443,0,170,1,101,,,N
6065,0,TCP,192.168.77.109,53740,443,0,170,1,101,,,N
6066,0,TCP,192.168.77.109,53740,443,0,170,1,101,,,N
6067,0,TCP,192.168.77.109,53740,443,0,291,1,101,,,N
6068,0,TCP,192.168.77.109,53740,443,0,291,1,101,,,N
6069,0,TCP,192.168.77.109,53740,443,0,291,1,101,,,N
6070,0,TCP,192.168.77.109,53742,443,0,64,1,102,,,N
6071,0,TCP,192.168.77.109,53742,443,0,64,1,102,,,N
6072,0,TCP,192.168.77.109,53742,443,0,64,1,102,,,N
6073,0,TCP,192.168.77.109,53742,443,0,187,1,102,,,N
6074,0,TCP,192.168.77.109,53742,443,0,187,1,102,,,N
6075,0,TCP,192.168.77.109,53742,443,0,187,1,102,,,N
6076,0,TCP,192.168.77.109,53740,443,0,104,1,101,,,N
6077,0,TCP,192.168.77.109,53740,443,0,104,1,101,,,N
6078,0,TCP,192.168.77.109,53740,443,0,104,1,101,,,N
6079,0,TCP,34.107.243.93,443,35418,657,0,0,105,,,N
6080,0,TCP,34.120.115.102,443,53740,0,586,0,101,,,N
6081,0,TCP,192.168.77.109,53740,443,4561,0,1,101,,,N
6082,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6083,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6084,0,TCP,192.168.77.109,53740,443,0,31,1,101,,,N
6085,0,TCP,192.168.77.109,53740,443,0,31,1,101,,,N
6086,0,TCP,192.168.77.109,53740,443,0,31,1,101,,,N
6087,0,TCP,34.120.115.102,443,53740,0,0,0,101,,,N
6088,0,TCP,34.120.115.102,443,53740,0,31,0,101,,,N
6089,0,TCP,34.120.115.102,443,53740,0,458,0,101,,,N
6090,0,TCP,192.168.77.109,53740,443,4589,0,1,101,,,N
6091,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6092,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6093,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,,N
6094,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,,N
6095,0,TCP,192.168.77.109,53740,443,7389,0,1,101,,,N
6096,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6097,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6098,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,,N
6099,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,,N
6100,0,TCP,192.168.77.109,53740,443,10189,0,1,101,,,N
6101,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6102,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6103,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,,N
6104,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,,N
6105,0,TCP,192.168.77.109,53740,443,12989,0,1,101,,,N
6106,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6107,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6108,0,TCP,34.107.243.93,443,35418,0,218,0,105,,,N
6109,0,TCP,192.168.77.109,35418,443,0,0,1,105,,,N
6110,0,TCP,192.168.77.109,35418,443,0,0,1,105,,,N
6111,0,TCP,192.168.77.109,35418,443,0,0,1,105,,,N
6112,0,TCP,192.168.77.109,35418,443,0,64,1,105,,,N
6113,0,TCP,192.168.77.109,35418,443,0,64,1,105,,,N
6114,0,TCP,192.168.77.109,35418,443,0,64,1,105,,,N
6115,0,TCP,192.168.77.109,35418,443,0,620,1,105,,,N
6116,0,TCP,192.168.77.109,35418,443,0,620,1,105,,,N
6117,0,TCP,192.168.77.109,35418,443,0,620,1,105,,,N
6118,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,,N
6119,0,TCP,34.120.115.102,443,53740,0,709,0,101,,,N
6120,0,TCP,192.168.77.109,53740,443,15098,0,1,101,,,N
6121,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6122,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6123,0,TCP,34.120.115.102,443,53740,0,39,0,101,,,N
6124,0,TCP,192.168.77.109,53740,443,15137,39,1,101,,,N
6125,0,TCP,192.168.77.109,53740,443,0,39,1,101,,,N
6126,0,TCP,192.168.77.109,53740,443,0,39,1,101,,,N
6127,0,TCP,34.120.115.102,443,53742,0,586,0,102,,,N
6128,0,TCP,192.168.77.109,53742,443,4374,0,1,102,,,N
6129,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
6130,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
6131,0,TCP,34.120.115.102,443,53742,0,31,0,102,,,N
6132,0,TCP,192.168.77.109,53742,443,4405,0,1,102,,,N
6133,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
6134,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
6135,0,TCP,34.120.115.102,443,53740,0,264,0,101,,,N
6136,0,TCP,192.168.77.109,53742,443,0,24,1,102,,,N
6137,0,TCP,192.168.77.109,53742,443,0,24,1,102,,,N
6138,0,TCP,192.168.77.109,53742,443,0,24,1,102,,,N
6139,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
6140,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
6141,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
6142,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,,N
6143,0,TCP,192.168.77.109,53740,443,16697,0,1,101,,,N
6144,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6145,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6146,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,,N
6147,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,,N
6148,0,TCP,34.120.115.102,443,53740,0,601,0,101,,,N
6149,0,TCP,192.168.77.109,53740,443,19497,0,1,101,,,N
6150,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6151,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6153,0,TCP,192.168.77.109,46798,443,0,0,1,106,,,N
6154,0,TCP,192.168.77.109,46798,443,0,0,1,106,,,N
6155,0,TCP,23.53.240.56,80,33648,0,0,0,96,,,N
6156,0,TCP,23.53.240.56,80,33648,0,889,0,96,,,N
6157,0,TCP,23.53.240.56,80,33652,0,0,0,97,,,N
6158,0,TCP,23.53.240.56,80,33652,0,889,0,97,,,N
6159,0,TCP,192.168.77.109,33652,80,1420,0,1,97,,,N
6160,0,TCP,192.168.77.109,33652,80,0,0,1,97,,,N
6161,0,TCP,192.168.77.109,33652,80,0,0,1,97,,,N
6162,0,TCP,34.120.115.102,443,53740,0,0,0,101,,,N
6163,0,TCP,34.120.115.102,443,53740,39,0,0,101,,,N
6164,0,TCP,34.107.243.93,443,35418,1123,0,0,105,,,N
6165,0,TCP,34.120.115.102,443,53742,0,0,0,102,,,N
6166,0,TCP,192.168.77.109,53742,443,4381,0,1,102,,,N
6167,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
6168,0,TCP,192.168.77.109,53742,443,0,0,1,102,,,N
6169,0,TCP,34.149.100.209,443,46798,1,0,0,106,,,N
6170,0,TCP,192.168.77.109,46798,443,0,0,1,106,314,61,N
6171,0,TCP,192.168.77.109,46798,443,0,0,1,106,314,62,N
6172,0,TCP,192.168.77.109,46798,443,0,0,1,106,314,63,N
6173,0,TCP,192.168.77.109,53740,443,20028,0,1,101,,,N
6174,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6175,0,TCP,192.168.77.109,53740,443,0,0,1,101,,,N
6176,0,TCP,192.168.77.109,46798,443,0,517,1,106,,,N
6177,0,TCP,192.168.77.109,46798,443,0,517,1,106,,,N
6178,0,TCP,192.168.77.109,46798,443,0,517,1,106,,,N
6179,0,UDP,192.168.77.1,,,,102,0,,,,N
6179,,DNS,192.168.77.1,,,,102,0,,,,N
6180,0,UDP,192.168.77.1,,,,90,0,,,,N
6180,,DNS,192.168.77.1,,,,90,0,,,,N
6182,0,TCP,192.168.77.109,33302,80,0,0,1,107,,,N
6183,0,TCP,192.168.77.109,33302,80,0,0,1,107,,,N
6184,0,TCP,192.168.77.109,33648,80,1893,0,1,96,,,N
6185,0,TCP,192.168.77.109,33648,80,0,0,1,96,,,N
6186,0,TCP,192.168.77.109,33648,80,0,0,1,96,,,N
6187,0,TCP,34.149.100.209,443,46798,517,0,0,106,,,N
6188,0,TCP,34.149.100.209,443,46798,0,1400,0,106,,,N
6189,0,TCP,192.168.77.109,46798,443,883,0,1,106,,,N
6190,0,TCP,192.168.77.109,46798,443,0,0,1,106,,,N
6191,0,TCP,34.149.100.209,443,46798,0,1400,0,106,,,N
6192,0,TCP,192.168.77.109,46798,443,883,0,1,106,,,N
6193,0,TCP,34.149.100.209,443,46798,0,1400,0,106,,,N
6194,0,TCP,192.168.77.109,46798,443,2283,0,1,106,,,N
6195,0,TCP,192.168.77.109,46798,443,0,0,1,106,,,N
6196,0,TCP,34.149.100.209,443,46798,0,353,0,106,,,N
6197,0,TCP,192.168.77.109,46798,443,2283,0,1,106,,,N
6198,0,TCP,192.168.77.109,46798,443,1753,0,1,106,,,N
6199,0,TCP,192.168.77.109,46798,443,0,0,1,106,,,N
6200,0,TCP,192.168.77.109,46798,443,0,0,1,106,,,N
6201,1,UDP,192.168.77.106,,,,58,0,,,,N
6202,0,UDP,192.168.77.106,,,,58,0,,,,N
6203,0,UDP,192.168.77.106,,,,58,0,,,,N
6204,0,TCP,192.168.77.109,46772,443,0,64,1,103,,,N
6205,0,TCP,192.168.77.109,46772,443,0,64,1,103,,,N
6206,0,TCP,192.168.77.109,46772,443,0,64,1,103,,,N
6207,0,TCP,192.168.77.109,46772,443,0,170,1,103,,,N
6208,0,TCP,192.168.77.109,46772,443,0,170,1,103,,,N
6209,0,TCP,192.168.77.109,46772,443,0,170,1,103,,,N
6210,0,TCP,192.168.77.109,46772,443,0,302,1,103,,,N
6211,0,TCP,192.168.77.109,46772,443,0,302,1,103,,,N
6212,0,TCP,192.168.77.109,46772,443,0,302,1,103,,,N
6213,0,TCP,192.168.77.109,46772,443,0,111,1,103,,,N
6214,0,TCP,192.168.77.109,46772,443,0,111,1,103,,,N
6215,0,TCP,192.168.77.109,46772,443,0,111,1,103,,,N
6216,0,TCP,192.168.77.109,46784,443,0,64,1,104,,,N
6217,0,TCP,192.168.77.109,46784,443,0,64,1,104,,,N
6218,0,TCP,192.168.77.109,46784,443,0,64,1,104,,,N
6219,0,TCP,192.168.77.109,46784,443,0,187,1,104,,,N
6220,0,TCP,192.168.77.109,46784,443,0,187,1,104,,,N
6221,0,TCP,192.168.77.109,46784,443,0,187,1,104,,,N
6222,0,TCP,192.168.77.109,46772,443,0,149,1,103,,,N
6223,0,TCP,192.168.77.109,46772,443,0,149,1,103,,,N
6224,0,TCP,192.168.77.109,46772,443,0,149,1,103,,,N
6225,0,TCP,192.168.77.109,33648,80,0,415,1,96,,,N
6226,0,TCP,192.168.77.109,33648,80,0,415,1,96,,,N
6227,0,TCP,192.168.77.109,33648,80,0,415,1,96,,,N
6228,0,TCP,142.250.196.163,80,33302,1,0,0,107,,,N
6229,0,TCP,192.168.77.109,33302,80,0,0,1,107,315,64,N
