Packet Number,Time(seconds),Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,socket_count,sql,stream
15084,460,0,TCP,192.168.77.109,35972,80,0,400,218,0,169
15088,460,0,TCP,192.168.77.109,35972,80,540,0,218,0,169
15089,460,0,TCP,192.168.77.109,35972,80,0,0,218,0,169
15090,460,0,TCP,192.168.77.109,35972,80,0,0,218,0,169
15091,460,0,TCP,192.168.77.109,35972,80,0,0,218,0,169
15131,461,0,TCP,192.168.77.109,35972,80,0,0,218,0,169
15132,461,0,TCP,192.168.77.109,35972,80,0,0,218,0,169
15144,461,0,TCP,192.168.77.109,35972,80,1,0,218,0,169
15145,461,0,TCP,192.168.77.109,35972,80,0,0,218,0,169
15146,461,0,TCP,192.168.77.109,35972,80,0,0,218,0,169
15147,461,0,TCP,192.168.77.109,35972,80,0,0,218,0,169
14379,438,0,TCP,192.168.77.109,35988,80,0,0,218,0,170
14383,438,0,TCP,192.168.77.109,35988,80,1,0,219,0,170
14384,438,0,TCP,192.168.77.109,35988,80,0,0,220,0,170
14385,438,0,TCP,192.168.77.109,35988,80,0,0,221,0,170
14386,438,0,TCP,192.168.77.109,35988,80,0,0,222,0,170
14387,438,0,TCP,192.168.77.109,35988,80,0,377,222,0,170
14388,438,0,TCP,192.168.77.109,35988,80,0,377,222,0,170
14459,438,0,TCP,192.168.77.109,35988,80,0,0,222,0,170
14460,438,0,TCP,192.168.77.109,35988,80,0,0,222,0,170
14470,439,0,TCP,192.168.77.109,35988,80,0,0,222,0,170
14471,439,0,TCP,192.168.77.109,35988,80,0,0,222,0,170
14472,439,0,TCP,192.168.77.109,35988,80,0,0,222,0,170
14473,439,0,TCP,192.168.77.109,35988,80,0,0,222,0,170
14474,439,0,TCP,192.168.77.109,35988,80,0,0,222,0,170
14475,439,0,TCP,192.168.77.109,35988,80,0,0,222,0,170
14476,439,0,TCP,192.168.77.109,35988,80,0,0,222,0,170
14477,439,0,TCP,192.168.77.109,35988,80,0,0,222,0,170
14584,441,0,TCP,192.168.77.109,36002,80,0,0,222,0,171
14588,441,0,TCP,192.168.77.109,36002,80,1,0,223,0,171
14589,441,0,TCP,192.168.77.109,36002,80,0,0,224,0,171
14590,441,0,TCP,192.168.77.109,36002,80,0,0,225,0,171
14591,441,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14592,441,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14593,441,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14613,442,1,TCP,192.168.77.109,36002,80,369,0,226,0,171
14614,442,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14615,442,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14616,442,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14620,443,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14621,443,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14652,444,1,TCP,192.168.77.109,36002,80,368,0,226,0,171
14653,444,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14654,444,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14655,444,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14674,445,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14675,445,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14758,446,1,TCP,192.168.77.109,36002,80,368,0,226,0,171
14759,446,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14760,446,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14761,446,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14765,447,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14766,447,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14788,448,1,TCP,192.168.77.109,36002,80,368,0,226,0,171
14789,448,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14790,448,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14791,448,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14801,449,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14802,449,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14824,450,1,TCP,192.168.77.109,36002,80,368,0,226,0,171
14825,450,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14826,450,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14827,450,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14841,451,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14842,451,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14861,452,1,TCP,192.168.77.109,36002,80,367,0,226,0,171
14862,452,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14863,452,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14864,452,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14865,453,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14866,453,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14885,454,1,TCP,192.168.77.109,36002,80,367,0,226,0,171
14886,454,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14887,454,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14888,454,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14897,455,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14898,455,0,TCP,192.168.77.109,36002,80,0,380,226,0,171
14909,456,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14910,456,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14944,456,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14945,456,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14946,456,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14947,456,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14948,456,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14949,456,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14950,456,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14951,456,0,TCP,192.168.77.109,36002,80,0,0,226,0,171
14924,456,0,TCP,192.168.77.109,34930,80,0,0,226,0,172
14928,456,0,TCP,192.168.77.109,34930,80,1,0,227,0,172
14929,456,0,TCP,192.168.77.109,34930,80,0,0,228,0,172
14930,456,0,TCP,192.168.77.109,34930,80,0,0,229,0,172
14931,456,0,TCP,192.168.77.109,34930,80,0,0,230,0,172
14932,456,0,TCP,192.168.77.109,34930,80,0,380,230,0,172
14933,456,0,TCP,192.168.77.109,34930,80,0,380,230,0,172
15003,456,0,TCP,192.168.77.109,34930,80,0,0,230,0,172
15004,456,0,TCP,192.168.77.109,34930,80,0,0,230,0,172
15017,457,0,TCP,192.168.77.109,34930,80,0,0,230,0,172
15018,457,0,TCP,192.168.77.109,34930,80,0,0,230,0,172
15019,457,0,TCP,192.168.77.109,34930,80,0,0,230,0,172
15020,457,0,TCP,192.168.77.109,34930,80,0,0,230,0,172
15021,457,0,TCP,192.168.77.109,34930,80,0,0,230,0,172
15022,457,0,TCP,192.168.77.109,34930,80,0,0,230,0,172
15023,457,0,TCP,192.168.77.109,34930,80,0,0,230,0,172
15024,457,0,TCP,192.168.77.109,34930,80,0,0,230,0,172
15358,468,0,TCP,172.64.150.28,443,51335,663,0,230,0,173
15362,468,0,TCP,172.64.150.28,443,51335,0,63,230,0,173
15366,468,0,TCP,172.64.150.28,443,51335,0,1440,230,0,173
15370,468,0,TCP,172.64.150.28,443,51335,0,1440,230,0,173
15380,468,0,TCP,172.64.150.28,443,51335,234,0,230,0,173
15381,468,0,TCP,172.64.150.28,443,51335,0,537,230,0,173
15395,468,0,TCP,172.64.150.28,443,51335,31,0,230,0,173
15834,529,60,TCP,172.64.150.28,443,51335,39,0,230,0,173
15835,529,0,TCP,172.64.150.28,443,51335,0,39,230,0,173
16169,590,60,TCP,172.64.150.28,443,51335,39,39,230,0,173
16170,590,0,TCP,172.64.150.28,443,51335,0,0,230,0,173
16393,639,49,TCP,172.64.150.28,443,51335,39,0,230,0,173
16394,639,0,TCP,172.64.150.28,443,51335,24,0,230,0,173
16395,639,0,TCP,172.64.150.28,443,51335,1,0,230,0,173
15432,469,0,TCP,3.233.152.235,443,51336,676,0,230,0,174
15433,469,0,TCP,3.233.152.235,443,51336,0,1440,230,0,174
15434,469,0,TCP,3.233.152.235,443,51336,0,1440,230,0,174
15438,469,0,TCP,3.233.152.235,443,51336,0,636,230,0,174
15475,470,0,TCP,3.233.152.235,443,51336,126,0,230,0,174
15476,470,0,TCP,3.233.152.235,443,51336,0,171,230,0,174
15477,470,0,TCP,3.233.152.235,443,51336,0,69,230,0,174
15512,470,0,TCP,3.233.152.235,443,51336,728,0,230,0,174
15513,470,0,TCP,3.233.152.235,443,51336,1368,0,230,0,174
15514,470,0,TCP,3.233.152.235,443,51336,0,38,230,0,174
15515,470,0,TCP,3.233.152.235,443,51336,0,364,230,0,174
15516,470,0,TCP,3.233.152.235,443,51336,0,38,230,0,174
15844,529,59,TCP,3.233.152.235,443,51336,46,46,230,0,174
16149,589,59,TCP,3.233.152.235,443,51336,0,46,230,0,174
16150,589,0,TCP,3.233.152.235,443,51336,0,31,230,0,174
16157,589,0,TCP,3.233.152.235,443,51336,0,0,230,0,174
16178,590,0,TCP,3.233.152.235,443,51336,0,0,230,0,174
16179,590,0,TCP,3.233.152.235,443,51336,0,0,230,0,174
16180,590,0,TCP,3.233.152.235,443,51336,0,0,230,0,174
16184,590,0,TCP,3.233.152.235,443,51336,0,0,230,0,174
15498,470,0,TCP,3.233.152.251,443,51337,676,0,230,0,175
15499,470,0,TCP,3.233.152.251,443,51337,0,1440,230,0,175
15500,470,0,TCP,3.233.152.251,443,51337,0,1440,230,0,175
15504,470,0,TCP,3.233.152.251,443,51337,0,636,230,0,175
15520,470,0,TCP,3.233.152.251,443,51337,126,0,230,0,175
15521,470,0,TCP,3.233.152.251,443,51337,0,171,230,0,175
15522,470,0,TCP,3.233.152.251,443,51337,0,69,230,0,175
15534,471,0,TCP,3.233.152.251,443,51337,225,0,230,0,175
15535,471,0,TCP,3.233.152.251,443,51337,0,0,230,0,175
15536,471,0,TCP,3.233.152.251,443,51337,1,0,230,0,175
15547,471,0,TCP,3.233.152.251,443,51337,0,0,230,0,175
15465,469,0,TCP,152.195.38.76,80,51338,426,0,230,0,176
15466,469,0,TCP,152.195.38.76,80,51338,0,737,230,0,176
15608,481,0,TCP,23.109.170.137,443,51339,855,0,230,0,177
15609,481,0,TCP,23.109.170.137,443,51339,0,176,230,0,177
15619,482,0,TCP,23.109.170.137,443,51339,592,0,230,0,177
15620,482,0,TCP,23.109.170.137,443,51339,0,1440,230,0,177
15621,482,0,TCP,23.109.170.137,443,51339,0,229,230,0,177
15678,492,10,TCP,23.109.170.137,443,51339,0,0,230,0,177
15724,502,10,TCP,23.109.170.137,443,51339,0,0,230,0,177
15730,502,0,TCP,23.109.170.137,443,51339,53,0,230,0,177
15731,502,0,TCP,23.109.170.137,443,51339,1,0,230,0,177
15901,542,0,TCP,23.109.170.137,443,51340,663,0,230,0,178
15902,542,0,TCP,23.109.170.137,443,51340,0,1440,230,0,178
15903,542,0,TCP,23.109.170.137,443,51340,0,1440,230,0,178
15907,542,0,TCP,23.109.170.137,443,51340,0,1176,230,0,178
15926,543,0,TCP,23.109.170.137,443,51340,342,0,230,0,178
15931,543,0,TCP,23.109.170.137,443,51340,0,282,230,0,178
15975,547,4,TCP,23.109.170.137,443,51340,53,0,230,0,178
15976,547,0,TCP,23.109.170.137,443,51340,1,0,230,0,178
15897,542,0,TCP,23.109.170.137,443,51341,663,0,230,0,179
15916,542,0,TCP,23.109.170.137,443,51341,0,1176,230,0,179
15943,547,4,TCP,23.109.170.137,443,51341,0,1440,230,0,179
15955,547,0,TCP,23.109.170.137,443,51341,0,1440,230,0,179
15962,547,0,TCP,23.109.170.137,443,51341,342,282,230,0,179
15971,547,0,TCP,23.109.170.137,443,51341,533,773,230,0,179
15980,547,0,TCP,23.109.170.137,443,51341,517,1440,230,0,179
15981,547,0,TCP,23.109.170.137,443,51341,0,229,230,0,179
16000,558,10,TCP,23.109.170.137,443,51341,0,0,230,0,179
16072,568,10,TCP,23.109.170.137,443,51341,0,0,230,0,179
16078,570,1,TCP,23.109.170.137,443,51341,53,0,230,0,179
16079,570,0,TCP,23.109.170.137,443,51341,1,0,230,0,179
16235,609,0,TCP,23.109.170.137,443,51342,855,0,230,0,180
16236,609,0,TCP,23.109.170.137,443,51342,0,176,230,0,180
16243,609,0,TCP,23.109.170.137,443,51342,592,0,230,0,180
16244,609,0,TCP,23.109.170.137,443,51342,0,1440,230,0,180
16245,609,0,TCP,23.109.170.137,443,51342,0,229,230,0,180
16287,619,10,TCP,23.109.170.137,443,51342,0,0,230,0,180
16356,629,10,TCP,23.109.170.137,443,51342,0,0,230,0,180
16357,629,0,TCP,23.109.170.137,443,51342,53,0,230,0,180
16358,629,0,TCP,23.109.170.137,443,51342,1,0,230,0,180
16305,620,0,TCP,34.117.237.239,443,51343,1236,0,230,0,181
16306,620,0,TCP,34.117.237.239,443,51343,0,212,230,0,181
16315,620,0,TCP,34.117.237.239,443,51343,64,0,230,0,181
16316,620,0,TCP,34.117.237.239,443,51343,170,0,230,0,181
16317,620,0,TCP,34.117.237.239,443,51343,188,0,230,0,181
16318,620,0,TCP,34.117.237.239,443,51343,0,586,230,0,181
16319,620,0,TCP,34.117.237.239,443,51343,0,31,230,0,181
16326,620,0,TCP,34.117.237.239,443,51343,31,0,230,0,181
16327,620,0,TCP,34.117.237.239,443,51343,0,286,230,0,181
16328,620,0,TCP,34.117.237.239,443,51343,0,889,230,0,181
16329,620,0,TCP,34.117.237.239,443,51343,0,39,230,0,181
16335,620,0,TCP,34.117.237.239,443,51343,39,0,230,0,181
16800,679,58,TCP,34.117.237.239,443,51343,39,0,230,0,181
16801,679,0,TCP,34.117.237.239,443,51343,0,39,230,0,181
17206,738,58,TCP,34.117.237.239,443,51343,39,39,230,0,181
16757,671,0,TCP,23.109.170.137,443,51344,855,0,230,0,182
16758,671,0,TCP,23.109.170.137,443,51344,0,387,230,0,182
16767,671,0,TCP,23.109.170.137,443,51344,75,0,230,0,182
16791,676,5,TCP,23.109.170.137,443,51344,53,0,230,0,182
16792,676,0,TCP,23.109.170.137,443,51344,0,0,230,0,182
16796,676,0,TCP,23.109.170.137,443,51344,1,0,230,0,182
16734,670,0,TCP,23.109.170.137,443,51345,663,0,230,0,183
16735,670,0,TCP,23.109.170.137,443,51345,0,1440,230,0,183
16736,670,0,TCP,23.109.170.137,443,51345,0,1440,230,0,183
16740,670,0,TCP,23.109.170.137,443,51345,0,1176,230,0,183
16762,671,0,TCP,23.109.170.137,443,51345,342,0,230,0,183
16763,671,0,TCP,23.109.170.137,443,51345,0,282,230,0,183
16768,671,0,TCP,23.109.170.137,443,51345,517,0,230,0,183
16769,671,0,TCP,23.109.170.137,443,51345,0,1440,230,0,183
16770,671,0,TCP,23.109.170.137,443,51345,0,229,230,0,183
16819,683,11,TCP,23.109.170.137,443,51345,0,0,230,0,183
16833,692,9,TCP,23.109.170.137,443,51345,53,0,230,0,183
16834,692,0,TCP,23.109.170.137,443,51345,1,0,230,0,183
16908,715,0,TCP,192.168.77.1,1900,51346,145,0,230,0,184
16909,715,0,TCP,192.168.77.1,1900,51346,0,261,230,0,184
16910,715,0,TCP,192.168.77.1,1900,51346,0,1460,230,0,184
16914,715,0,TCP,192.168.77.1,1900,51346,0,1460,230,0,184
16915,715,0,TCP,192.168.77.1,1900,51346,0,463,230,0,184
16925,715,0,TCP,192.168.77.1,1900,51346,1,0,230,0,184
16932,715,0,TCP,192.168.77.1,1900,51347,592,0,230,0,185
16933,715,0,TCP,192.168.77.1,1900,51347,0,218,230,0,185
16934,715,0,TCP,192.168.77.1,1900,51347,0,416,230,0,185
16943,715,0,TCP,192.168.77.1,1900,51347,1,0,230,0,185
16951,715,0,TCP,192.168.77.1,1900,51348,613,0,230,0,186
16952,715,0,TCP,192.168.77.1,1900,51348,0,218,230,0,186
16953,715,0,TCP,192.168.77.1,1900,51348,0,343,230,0,186
16962,715,0,TCP,192.168.77.1,1900,51348,1,0,230,0,186
16969,715,0,TCP,192.168.77.1,1900,51349,917,0,230,0,187
16970,715,0,TCP,192.168.77.1,1900,51349,0,218,230,0,187
16971,715,0,TCP,192.168.77.1,1900,51349,0,268,230,0,187
16977,715,0,TCP,192.168.77.1,1900,51349,1,0,230,0,187
16992,722,0,TCP,192.168.77.1,1900,51350,145,0,230,0,188
16993,722,0,TCP,192.168.77.1,1900,51350,0,261,230,0,188
16994,722,0,TCP,192.168.77.1,1900,51350,0,1460,230,0,188
16998,722,0,TCP,192.168.77.1,1900,51350,0,1460,230,0,188
16999,722,0,TCP,192.168.77.1,1900,51350,0,463,230,0,188
17005,722,0,TCP,192.168.77.1,1900,51350,1,0,230,0,188
17012,722,0,TCP,192.168.77.1,1900,51351,592,0,230,0,189
17013,722,0,TCP,192.168.77.1,1900,51351,0,218,230,0,189
17014,722,0,TCP,192.168.77.1,1900,51351,0,416,230,0,189
17023,722,0,TCP,192.168.77.1,1900,51351,1,0,230,0,189
17031,722,0,TCP,192.168.77.1,1900,51352,613,0,230,0,190
17032,722,0,TCP,192.168.77.1,1900,51352,0,218,230,0,190
17033,722,0,TCP,192.168.77.1,1900,51352,0,343,230,0,190
17042,722,0,TCP,192.168.77.1,1900,51352,1,0,230,0,190
17049,722,0,TCP,192.168.77.1,1900,51353,917,0,230,0,191
17050,722,0,TCP,192.168.77.1,1900,51353,0,218,230,0,191
17051,722,0,TCP,192.168.77.1,1900,51353,0,268,230,0,191
17060,722,0,TCP,192.168.77.1,1900,51353,1,0,230,0,191
17068,722,0,TCP,192.168.77.1,1900,51354,917,0,230,0,192
17069,723,0,TCP,192.168.77.1,1900,51354,0,218,230,0,192
17070,723,0,TCP,192.168.77.1,1900,51354,0,268,230,0,192
17079,723,0,TCP,192.168.77.1,1900,51354,1,0,230,0,192
17086,723,0,TCP,192.168.77.1,1900,51355,917,0,230,0,193
17087,723,0,TCP,192.168.77.1,1900,51355,0,218,230,0,193
17088,723,0,TCP,192.168.77.1,1900,51355,0,268,230,0,193
17097,723,0,TCP,192.168.77.1,1900,51355,1,0,230,0,193
17104,723,0,TCP,192.168.77.1,1900,51356,917,0,230,0,194
17105,723,0,TCP,192.168.77.1,1900,51356,0,218,230,0,194
17106,723,0,TCP,192.168.77.1,1900,51356,0,268,230,0,194
17112,723,0,TCP,192.168.77.1,1900,51356,1,0,230,0,194
17154,733,0,TCP,23.109.170.137,443,51357,855,0,230,0,195
17155,733,0,TCP,23.109.170.137,443,51357,0,176,230,0,195
17162,733,0,TCP,23.109.170.137,443,51357,592,0,230,0,195
17164,733,0,TCP,23.109.170.137,443,51357,0,1440,230,0,195
17172,734,0,TCP,23.109.170.137,443,51357,0,229,230,0,195
17253,744,10,TCP,23.109.170.137,443,51357,0,0,230,0,195
17331,754,10,TCP,23.109.170.137,443,51357,0,0,230,0,195
17348,755,1,TCP,23.109.170.137,443,51357,54,0,230,0,195
17383,766,10,TCP,23.109.170.137,443,51357,0,0,230,0,195
17268,750,0,TCP,52.168.117.169,443,51358,212,1440,230,0,196
17269,750,0,TCP,52.168.117.169,443,51358,0,1440,230,0,196
17273,750,0,TCP,52.168.117.169,443,51358,0,1440,230,0,196
17274,750,0,TCP,52.168.117.169,443,51358,0,173,230,0,196
17281,750,0,TCP,52.168.117.169,443,51358,158,51,230,0,196
17296,750,0,TCP,52.168.117.169,443,51358,756,0,230,0,196
17297,750,0,TCP,52.168.117.169,443,51358,1440,0,230,0,196
17298,750,0,TCP,52.168.117.169,443,51358,1857,38,230,0,196
17302,751,0,TCP,52.168.117.169,443,51358,0,395,230,0,196
17317,752,0,TCP,52.168.117.169,443,51358,117,0,230,0,196
17318,752,0,TCP,52.168.117.169,443,51358,2514,0,230,0,196
17319,752,0,TCP,52.168.117.169,443,51358,0,109,230,0,196
17323,752,0,TCP,52.168.117.169,443,51358,1,42,230,0,196
17327,752,0,TCP,52.168.117.169,443,51358,0,0,230,0,196
17505,772,0,TCP,142.250.195.168,443,51359,672,0,230,0,197
17539,772,0,TCP,142.250.195.168,443,51359,0,1412,230,0,197
17540,772,0,TCP,142.250.195.168,443,51359,0,1412,230,0,197
17544,772,0,TCP,142.250.195.168,443,51359,0,1412,230,0,197
17545,772,0,TCP,142.250.195.168,443,51359,0,529,230,0,197
17590,772,0,TCP,142.250.195.168,443,51359,234,614,230,0,197
17591,772,0,TCP,142.250.195.168,443,51359,0,31,230,0,197
17620,772,0,TCP,142.250.195.168,443,51359,31,0,230,0,197
17559,772,0,TCP,104.21.73.105,443,51360,662,0,230,0,198
17565,772,0,TCP,104.21.73.105,443,51360,0,1440,230,0,198
17566,772,0,TCP,104.21.73.105,443,51360,0,1440,230,0,198
17570,772,0,TCP,104.21.73.105,443,51360,0,1440,230,0,198
17571,772,0,TCP,104.21.73.105,443,51360,0,937,230,0,198
17605,772,0,TCP,104.21.73.105,443,51360,251,0,230,0,198
17607,772,0,TCP,104.21.73.105,443,51360,0,521,230,0,198
17621,772,0,TCP,104.21.73.105,443,51360,25,0,230,0,198
20106,773,0,TCP,154.51.131.153,443,51361,666,1440,230,0,199
20107,773,0,TCP,154.51.131.153,443,51361,0,1440,230,0,199
20111,773,0,TCP,154.51.131.153,443,51361,0,1440,230,0,199
20112,773,0,TCP,154.51.131.153,443,51361,0,1237,230,0,199
20437,773,0,TCP,154.51.131.153,443,51361,80,103,230,0,199
20438,773,0,TCP,154.51.131.153,443,51361,0,62,230,0,199
21374,773,0,TCP,154.51.131.153,443,51361,170,196,230,0,199
22020,774,0,TCP,154.51.131.153,443,51361,31,0,230,0,199
17626,772,0,TCP,104.21.73.105,443,51362,662,0,230,0,200
17627,772,0,TCP,104.21.73.105,443,51362,0,1440,230,0,200
17628,772,0,TCP,104.21.73.105,443,51362,0,1440,230,0,200
17632,772,0,TCP,104.21.73.105,443,51362,0,1440,230,0,200
17633,772,0,TCP,104.21.73.105,443,51362,0,937,230,0,200
17643,772,0,TCP,104.21.73.105,443,51362,234,0,230,0,200
17644,772,0,TCP,104.21.73.105,443,51362,0,521,230,0,200
17648,772,0,TCP,104.21.73.105,443,51362,31,0,230,0,200
17703,772,0,TCP,151.101.2.217,443,51363,662,0,230,0,201
17704,772,0,TCP,151.101.2.217,443,51363,0,1416,230,0,201
17705,772,0,TCP,151.101.2.217,443,51363,0,1416,230,0,201
17709,772,0,TCP,151.101.2.217,443,51363,0,1416,230,0,201
17710,772,0,TCP,151.101.2.217,443,51363,0,450,230,0,201
17738,772,0,TCP,151.101.2.217,443,51363,93,0,230,0,201
17739,772,0,TCP,151.101.2.217,443,51363,0,258,230,0,201
17747,772,0,TCP,151.101.2.217,443,51363,177,0,230,0,201
17748,772,0,TCP,151.101.2.217,443,51363,0,66,230,0,201
17764,772,0,TCP,151.101.2.217,443,51363,38,0,230,0,201
17819,772,0,TCP,142.250.193.132,443,51364,662,0,230,0,202
17848,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
17849,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
17853,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
17854,772,0,TCP,142.250.193.132,443,51364,0,53,230,0,202
17972,772,0,TCP,142.250.193.132,443,51364,530,614,230,0,202
17982,772,0,TCP,142.250.193.132,443,51364,0,31,230,0,202
18068,772,0,TCP,142.250.193.132,443,51364,0,319,230,0,202
18072,772,0,TCP,142.250.193.132,443,51364,0,65,230,0,202
18073,772,0,TCP,142.250.193.132,443,51364,0,639,230,0,202
18077,772,0,TCP,142.250.193.132,443,51364,0,85,230,0,202
18088,772,0,TCP,142.250.193.132,443,51364,0,39,230,0,202
18106,772,0,TCP,142.250.193.132,443,51364,31,0,230,0,202
18140,772,0,TCP,142.250.193.132,443,51364,39,0,230,0,202
18289,772,0,TCP,142.250.193.132,443,51364,298,0,230,0,202
18428,772,0,TCP,142.250.193.132,443,51364,0,441,230,0,202
18429,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18433,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18434,772,0,TCP,142.250.193.132,443,51364,0,1401,230,0,202
18438,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18439,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18450,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18451,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18464,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18465,772,0,TCP,142.250.193.132,443,51364,0,1289,230,0,202
18508,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18509,772,0,TCP,142.250.193.132,443,51364,0,749,230,0,202
18513,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18514,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18525,772,0,TCP,142.250.193.132,443,51364,0,1358,230,0,202
18539,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18543,772,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18544,773,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18548,773,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18549,773,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18553,773,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18554,773,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18558,773,0,TCP,142.250.193.132,443,51364,0,1412,230,0,202
18559,773,0,TCP,142.250.193.132,443,51364,0,478,230,0,202
18665,773,0,TCP,142.250.193.132,443,51364,39,0,230,0,202
17988,772,0,TCP,142.250.196.163,443,51365,665,0,230,0,203
18078,772,0,TCP,142.250.196.163,443,51365,0,1412,230,0,203
18079,772,0,TCP,142.250.196.163,443,51365,0,1412,230,0,203
18083,772,0,TCP,142.250.196.163,443,51365,0,1412,230,0,203
18084,772,0,TCP,142.250.196.163,443,51365,0,85,230,0,203
18204,772,0,TCP,142.250.196.163,443,51365,234,614,230,0,203
18205,772,0,TCP,142.250.196.163,443,51365,0,31,230,0,203
18408,772,0,TCP,142.250.196.163,443,51365,31,0,230,0,203
17956,772,0,TCP,142.250.195.168,443,51366,672,0,230,0,204
18036,772,0,TCP,142.250.195.168,443,51366,0,1412,230,0,204
18037,772,0,TCP,142.250.195.168,443,51366,0,1412,230,0,204
18041,772,0,TCP,142.250.195.168,443,51366,0,1412,230,0,204
18042,772,0,TCP,142.250.195.168,443,51366,0,528,230,0,204
18125,772,0,TCP,142.250.195.168,443,51366,234,614,230,0,204
18126,772,0,TCP,142.250.195.168,443,51366,0,31,230,0,204
18178,772,0,TCP,142.250.195.168,443,51366,31,0,230,0,204
18190,772,0,TCP,151.101.1.229,443,51367,664,0,230,0,205
18194,772,0,TCP,151.101.1.229,443,51367,0,1416,230,0,205
18195,772,0,TCP,151.101.1.229,443,51367,0,1416,230,0,205
18199,772,0,TCP,151.101.1.229,443,51367,0,1416,230,0,205
18200,772,0,TCP,151.101.1.229,443,51367,0,814,230,0,205
18270,772,0,TCP,151.101.1.229,443,51367,64,0,230,0,205
