Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,window_size,sql,stream
7238,1,TCP,192.168.136.131,80,56008,0,482,65024,0,296
7246,0,TCP,192.168.136.131,80,56008,0,0,65024,0,296
7302,13,TCP,192.168.136.131,80,56008,0,0,0,0,296
2075,0,TCP,192.168.136.132,56008,80,1,0,64256,0,296
2077,0,TCP,192.168.136.132,56008,80,0,20,64256,0,296
2081,0,TCP,192.168.136.132,56008,80,0,168,64256,0,296
3048,0,TCP,192.168.136.132,56008,80,0,11,64256,0,296
3760,15,TCP,192.168.136.132,56008,80,0,11,64256,0,296
5069,15,TCP,192.168.136.132,56008,80,0,11,64256,0,296
6054,15,TCP,192.168.136.132,56008,80,0,10,64256,0,296
7245,1,TCP,192.168.136.132,56008,80,482,0,64128,0,296
7254,0,TCP,192.168.136.132,56008,80,1,0,64128,0,296
7301,13,TCP,192.168.136.132,56008,80,0,11,64128,0,296
2086,0,TCP,192.168.136.131,80,56024,21,0,65152,0,297
2090,0,TCP,192.168.136.131,80,56024,168,0,65024,0,297
3057,0,TCP,192.168.136.131,80,56024,10,0,65024,0,297
3763,15,TCP,192.168.136.131,80,56024,10,0,65024,0,297
5078,15,TCP,192.168.136.131,80,56024,11,0,65024,0,297
6057,15,TCP,192.168.136.131,80,56024,11,0,65024,0,297
7241,1,TCP,192.168.136.131,80,56024,0,482,65024,0,297
7242,0,TCP,192.168.136.131,80,56024,0,0,65024,0,297
7304,13,TCP,192.168.136.131,80,56024,0,0,0,0,297
2082,0,TCP,192.168.136.132,56024,80,1,0,64256,0,297
2084,0,TCP,192.168.136.132,56024,80,0,21,64256,0,297
2088,0,TCP,192.168.136.132,56024,80,0,168,64256,0,297
3049,0,TCP,192.168.136.132,56024,80,0,10,64256,0,297
3762,15,TCP,192.168.136.132,56024,80,0,10,64256,0,297
5070,15,TCP,192.168.136.132,56024,80,0,11,64256,0,297
6055,15,TCP,192.168.136.132,56024,80,0,11,64256,0,297
7247,1,TCP,192.168.136.132,56024,80,482,0,64128,0,297
7255,0,TCP,192.168.136.132,56024,80,1,0,64128,0,297
7303,13,TCP,192.168.136.132,56024,80,0,11,64128,0,297
2093,0,TCP,192.168.136.131,80,56030,21,0,65152,0,298
2097,0,TCP,192.168.136.131,80,56030,168,0,65024,0,298
3058,0,TCP,192.168.136.131,80,56030,11,0,65024,0,298
3765,15,TCP,192.168.136.131,80,56030,10,0,65024,0,298
5079,15,TCP,192.168.136.131,80,56030,11,0,65024,0,298
6064,15,TCP,192.168.136.131,80,56030,11,0,65024,0,298
7262,2,TCP,192.168.136.131,80,56030,0,482,65024,0,298
7263,0,TCP,192.168.136.131,80,56030,0,0,65024,0,298
7306,12,TCP,192.168.136.131,80,56030,0,0,0,0,298
2089,0,TCP,192.168.136.132,56030,80,1,0,64256,0,298
2091,0,TCP,192.168.136.132,56030,80,0,21,64256,0,298
2095,0,TCP,192.168.136.132,56030,80,0,168,64256,0,298
3050,0,TCP,192.168.136.132,56030,80,0,11,64256,0,298
3764,15,TCP,192.168.136.132,56030,80,0,10,64256,0,298
5071,15,TCP,192.168.136.132,56030,80,0,11,64256,0,298
6058,15,TCP,192.168.136.132,56030,80,0,11,64256,0,298
7264,2,TCP,192.168.136.132,56030,80,482,0,64128,0,298
7271,0,TCP,192.168.136.132,56030,80,1,0,64128,0,298
7305,12,TCP,192.168.136.132,56030,80,0,11,64128,0,298
2100,0,TCP,192.168.136.131,80,56034,20,0,65152,0,299
2104,0,TCP,192.168.136.131,80,56034,168,0,65024,0,299
3059,0,TCP,192.168.136.131,80,56034,10,0,65024,0,299
3767,15,TCP,192.168.136.131,80,56034,11,0,65024,0,299
5088,15,TCP,192.168.136.131,80,56034,11,0,65024,0,299
6065,15,TCP,192.168.136.131,80,56034,11,0,65024,0,299
7265,2,TCP,192.168.136.131,80,56034,0,482,65024,0,299
7267,0,TCP,192.168.136.131,80,56034,0,0,65024,0,299
7308,12,TCP,192.168.136.131,80,56034,0,0,0,0,299
2096,0,TCP,192.168.136.132,56034,80,1,0,64256,0,299
2098,0,TCP,192.168.136.132,56034,80,0,20,64256,0,299
2102,0,TCP,192.168.136.132,56034,80,0,168,64256,0,299
3051,0,TCP,192.168.136.132,56034,80,0,10,64256,0,299
3766,15,TCP,192.168.136.132,56034,80,0,11,64256,0,299
5080,15,TCP,192.168.136.132,56034,80,0,11,64256,0,299
6059,15,TCP,192.168.136.132,56034,80,0,11,64256,0,299
7268,2,TCP,192.168.136.132,56034,80,482,0,64128,0,299
7273,0,TCP,192.168.136.132,56034,80,1,0,64128,0,299
7307,12,TCP,192.168.136.132,56034,80,0,11,64128,0,299
2107,0,TCP,192.168.136.131,80,56048,21,0,65152,0,300
2111,0,TCP,192.168.136.131,80,56048,168,0,65024,0,300
3060,0,TCP,192.168.136.131,80,56048,11,0,65024,0,300
3769,15,TCP,192.168.136.131,80,56048,11,0,65024,0,300
5089,15,TCP,192.168.136.131,80,56048,11,0,65024,0,300
6066,15,TCP,192.168.136.131,80,56048,10,0,65024,0,300
7266,2,TCP,192.168.136.131,80,56048,0,482,65024,0,300
7270,0,TCP,192.168.136.131,80,56048,0,0,65024,0,300
7311,12,TCP,192.168.136.131,80,56048,0,0,0,0,300
2103,0,TCP,192.168.136.132,56048,80,1,0,64256,0,300
2105,0,TCP,192.168.136.132,56048,80,0,21,64256,0,300
2109,0,TCP,192.168.136.132,56048,80,0,168,64256,0,300
3052,0,TCP,192.168.136.132,56048,80,0,11,64256,0,300
3768,15,TCP,192.168.136.132,56048,80,0,11,64256,0,300
5081,15,TCP,192.168.136.132,56048,80,0,11,64256,0,300
6060,15,TCP,192.168.136.132,56048,80,0,10,64256,0,300
7269,2,TCP,192.168.136.132,56048,80,482,0,64128,0,300
7272,0,TCP,192.168.136.132,56048,80,1,0,64128,0,300
7309,12,TCP,192.168.136.132,56048,80,0,9,64128,0,300
2114,0,TCP,192.168.136.131,80,56056,20,0,65152,0,301
2118,0,TCP,192.168.136.131,80,56056,168,0,65024,0,301
3061,0,TCP,192.168.136.131,80,56056,10,0,65024,0,301
3771,15,TCP,192.168.136.131,80,56056,11,0,65024,0,301
5090,15,TCP,192.168.136.131,80,56056,11,0,65024,0,301
6067,15,TCP,192.168.136.131,80,56056,11,0,65024,0,301
7312,15,TCP,192.168.136.131,80,56056,11,0,65024,0,301
8676,4,TCP,192.168.136.131,80,56056,0,482,65024,0,301
8680,0,TCP,192.168.136.131,80,56056,0,0,65024,0,301
9239,10,TCP,192.168.136.131,80,56056,0,0,0,0,301
2110,0,TCP,192.168.136.132,56056,80,1,0,64256,0,301
2112,0,TCP,192.168.136.132,56056,80,0,20,64256,0,301
2116,0,TCP,192.168.136.132,56056,80,0,168,64256,0,301
3053,0,TCP,192.168.136.132,56056,80,0,10,64256,0,301
3770,15,TCP,192.168.136.132,56056,80,0,11,64256,0,301
5082,15,TCP,192.168.136.132,56056,80,0,11,64256,0,301
6061,15,TCP,192.168.136.132,56056,80,0,11,64256,0,301
7310,15,TCP,192.168.136.132,56056,80,0,11,64256,0,301
8693,4,TCP,192.168.136.132,56056,80,482,0,64128,0,301
8803,0,TCP,192.168.136.132,56056,80,1,0,64128,0,301
9238,10,TCP,192.168.136.132,56056,80,0,11,64128,0,301
2121,0,TCP,192.168.136.131,80,56068,20,0,65152,0,302
2125,0,TCP,192.168.136.131,80,56068,168,0,65024,0,302
3062,0,TCP,192.168.136.131,80,56068,11,0,65024,0,302
3773,15,TCP,192.168.136.131,80,56068,10,0,65024,0,302
5091,15,TCP,192.168.136.131,80,56068,11,0,65024,0,302
6068,15,TCP,192.168.136.131,80,56068,11,0,65024,0,302
7317,15,TCP,192.168.136.131,80,56068,10,0,65024,0,302
8653,4,TCP,192.168.136.131,80,56068,0,482,65024,0,302
8657,0,TCP,192.168.136.131,80,56068,0,0,65024,0,302
9242,10,TCP,192.168.136.131,80,56068,0,0,0,0,302
2117,0,TCP,192.168.136.132,56068,80,1,0,64256,0,302
2119,0,TCP,192.168.136.132,56068,80,0,20,64256,0,302
2123,0,TCP,192.168.136.132,56068,80,0,168,64256,0,302
3054,0,TCP,192.168.136.132,56068,80,0,11,64256,0,302
3772,15,TCP,192.168.136.132,56068,80,0,10,64256,0,302
5083,15,TCP,192.168.136.132,56068,80,0,11,64256,0,302
6062,15,TCP,192.168.136.132,56068,80,0,11,64256,0,302
7313,15,TCP,192.168.136.132,56068,80,0,10,64256,0,302
8681,4,TCP,192.168.136.132,56068,80,482,0,64128,0,302
8815,0,TCP,192.168.136.132,56068,80,1,0,64128,0,302
9240,10,TCP,192.168.136.132,56068,80,0,10,64128,0,302
2128,0,TCP,192.168.136.131,80,56076,20,0,65152,0,303
2132,0,TCP,192.168.136.131,80,56076,168,0,65024,0,303
3071,0,TCP,192.168.136.131,80,56076,11,0,65024,0,303
3775,15,TCP,192.168.136.131,80,56076,11,0,65024,0,303
5092,15,TCP,192.168.136.131,80,56076,11,0,65024,0,303
6069,15,TCP,192.168.136.131,80,56076,11,0,65024,0,303
7318,15,TCP,192.168.136.131,80,56076,11,0,65024,0,303
8711,4,TCP,192.168.136.131,80,56076,0,482,65024,0,303
8712,0,TCP,192.168.136.131,80,56076,0,0,65024,0,303
9243,10,TCP,192.168.136.131,80,56076,0,0,0,0,303
2124,0,TCP,192.168.136.132,56076,80,1,0,64256,0,303
2126,0,TCP,192.168.136.132,56076,80,0,20,64256,0,303
2130,0,TCP,192.168.136.132,56076,80,0,168,64256,0,303
3063,0,TCP,192.168.136.132,56076,80,0,11,64256,0,303
3774,15,TCP,192.168.136.132,56076,80,0,11,64256,0,303
5084,15,TCP,192.168.136.132,56076,80,0,11,64256,0,303
6063,15,TCP,192.168.136.132,56076,80,0,11,64256,0,303
7314,15,TCP,192.168.136.132,56076,80,0,11,64256,0,303
8727,4,TCP,192.168.136.132,56076,80,482,0,64128,0,303
8794,0,TCP,192.168.136.132,56076,80,1,0,64128,0,303
9241,10,TCP,192.168.136.132,56076,80,0,11,64128,0,303
2135,0,TCP,192.168.136.131,80,56084,19,0,65152,0,304
2139,0,TCP,192.168.136.131,80,56084,168,0,65024,0,304
3072,0,TCP,192.168.136.131,80,56084,11,0,65024,0,304
3777,15,TCP,192.168.136.131,80,56084,9,0,65024,0,304
5093,15,TCP,192.168.136.131,80,56084,11,0,65024,0,304
6078,15,TCP,192.168.136.131,80,56084,11,0,65024,0,304
7319,15,TCP,192.168.136.131,80,56084,11,0,65024,0,304
8635,4,TCP,192.168.136.131,80,56084,0,482,65024,0,304
8636,0,TCP,192.168.136.131,80,56084,0,0,65024,0,304
9245,10,TCP,192.168.136.131,80,56084,0,0,0,0,304
2131,0,TCP,192.168.136.132,56084,80,1,0,64256,0,304
2133,0,TCP,192.168.136.132,56084,80,0,19,64256,0,304
2137,0,TCP,192.168.136.132,56084,80,0,168,64256,0,304
3064,0,TCP,192.168.136.132,56084,80,0,11,64256,0,304
3776,15,TCP,192.168.136.132,56084,80,0,9,64256,0,304
5085,15,TCP,192.168.136.132,56084,80,0,11,64256,0,304
6070,15,TCP,192.168.136.132,56084,80,0,11,64256,0,304
7315,15,TCP,192.168.136.132,56084,80,0,11,64256,0,304
8646,4,TCP,192.168.136.132,56084,80,482,0,64128,0,304
8790,0,TCP,192.168.136.132,56084,80,1,0,64128,0,304
9244,10,TCP,192.168.136.132,56084,80,0,11,64128,0,304
2142,0,TCP,192.168.136.131,80,56090,20,0,65152,0,305
2146,0,TCP,192.168.136.131,80,56090,168,0,65024,0,305
3073,0,TCP,192.168.136.131,80,56090,11,0,65024,0,305
3779,15,TCP,192.168.136.131,80,56090,11,0,65024,0,305
5094,15,TCP,192.168.136.131,80,56090,11,0,65024,0,305
6079,15,TCP,192.168.136.131,80,56090,10,0,65024,0,305
7320,15,TCP,192.168.136.131,80,56090,11,0,65024,0,305
8674,4,TCP,192.168.136.131,80,56090,0,482,65024,0,305
8677,0,TCP,192.168.136.131,80,56090,0,0,65024,0,305
9247,10,TCP,192.168.136.131,80,56090,0,0,0,0,305
2138,0,TCP,192.168.136.132,56090,80,1,0,64256,0,305
2140,0,TCP,192.168.136.132,56090,80,0,20,64256,0,305
2144,0,TCP,192.168.136.132,56090,80,0,168,64256,0,305
3065,0,TCP,192.168.136.132,56090,80,0,11,64256,0,305
3778,15,TCP,192.168.136.132,56090,80,0,11,64256,0,305
5086,15,TCP,192.168.136.132,56090,80,0,11,64256,0,305
6071,15,TCP,192.168.136.132,56090,80,0,10,64256,0,305
7316,15,TCP,192.168.136.132,56090,80,0,11,64256,0,305
8692,4,TCP,192.168.136.132,56090,80,482,0,64128,0,305
8805,0,TCP,192.168.136.132,56090,80,1,0,64128,0,305
9246,10,TCP,192.168.136.132,56090,80,0,11,64128,0,305
2149,0,TCP,192.168.136.131,80,56102,20,0,65152,0,306
2153,0,TCP,192.168.136.131,80,56102,168,0,65024,0,306
3074,0,TCP,192.168.136.131,80,56102,11,0,65024,0,306
3781,15,TCP,192.168.136.131,80,56102,11,0,65024,0,306
5095,15,TCP,192.168.136.131,80,56102,11,0,65024,0,306
6080,15,TCP,192.168.136.131,80,56102,11,0,65024,0,306
7329,15,TCP,192.168.136.131,80,56102,10,0,65024,0,306
8654,4,TCP,192.168.136.131,80,56102,0,482,65024,0,306
8655,0,TCP,192.168.136.131,80,56102,0,0,65024,0,306
9249,10,TCP,192.168.136.131,80,56102,0,0,0,0,306
2145,0,TCP,192.168.136.132,56102,80,1,0,64256,0,306
2147,0,TCP,192.168.136.132,56102,80,0,20,64256,0,306
2151,0,TCP,192.168.136.132,56102,80,0,168,64256,0,306
3066,0,TCP,192.168.136.132,56102,80,0,11,64256,0,306
3780,15,TCP,192.168.136.132,56102,80,0,11,64256,0,306
5087,15,TCP,192.168.136.132,56102,80,0,11,64256,0,306
6072,15,TCP,192.168.136.132,56102,80,0,11,64256,0,306
7321,15,TCP,192.168.136.132,56102,80,0,10,64256,0,306
8682,4,TCP,192.168.136.132,56102,80,482,0,64128,0,306
8816,0,TCP,192.168.136.132,56102,80,1,0,64128,0,306
9248,10,TCP,192.168.136.132,56102,80,0,11,64128,0,306
2156,0,TCP,192.168.136.131,80,56106,21,0,65152,0,307
2160,0,TCP,192.168.136.131,80,56106,168,0,65024,0,307
3075,0,TCP,192.168.136.131,80,56106,11,0,65024,0,307
3783,15,TCP,192.168.136.131,80,56106,11,0,65024,0,307
5104,15,TCP,192.168.136.131,80,56106,11,0,65024,0,307
6081,15,TCP,192.168.136.131,80,56106,11,0,65024,0,307
7330,15,TCP,192.168.136.131,80,56106,11,0,65024,0,307
8715,4,TCP,192.168.136.131,80,56106,0,482,65024,0,307
8716,0,TCP,192.168.136.131,80,56106,0,0,65024,0,307
9251,10,TCP,192.168.136.131,80,56106,0,0,0,0,307
2152,0,TCP,192.168.136.132,56106,80,1,0,64256,0,307
2154,0,TCP,192.168.136.132,56106,80,0,21,64256,0,307
2158,0,TCP,192.168.136.132,56106,80,0,168,64256,0,307
3067,0,TCP,192.168.136.132,56106,80,0,11,64256,0,307
3782,15,TCP,192.168.136.132,56106,80,0,11,64256,0,307
5096,15,TCP,192.168.136.132,56106,80,0,11,64256,0,307
6073,15,TCP,192.168.136.132,56106,80,0,11,64256,0,307
7322,15,TCP,192.168.136.132,56106,80,0,11,64256,0,307
8729,4,TCP,192.168.136.132,56106,80,482,0,64128,0,307
8792,0,TCP,192.168.136.132,56106,80,1,0,64128,0,307
9250,10,TCP,192.168.136.132,56106,80,0,11,64128,0,307
2163,0,TCP,192.168.136.131,80,56116,20,0,65152,0,308
2167,0,TCP,192.168.136.131,80,56116,168,0,65024,0,308
3076,0,TCP,192.168.136.131,80,56116,11,0,65024,0,308
3785,15,TCP,192.168.136.131,80,56116,10,0,65024,0,308
5105,15,TCP,192.168.136.131,80,56116,11,0,65024,0,308
6082,15,TCP,192.168.136.131,80,56116,11,0,65024,0,308
7331,15,TCP,192.168.136.131,80,56116,10,0,65024,0,308
8637,4,TCP,192.168.136.131,80,56116,0,482,65024,0,308
8638,0,TCP,192.168.136.131,80,56116,0,0,65024,0,308
9253,10,TCP,192.168.136.131,80,56116,0,0,0,0,308
2159,0,TCP,192.168.136.132,56116,80,1,0,64256,0,308
2161,0,TCP,192.168.136.132,56116,80,0,20,64256,0,308
2165,0,TCP,192.168.136.132,56116,80,0,168,64256,0,308
3068,0,TCP,192.168.136.132,56116,80,0,11,64256,0,308
3784,15,TCP,192.168.136.132,56116,80,0,10,64256,0,308
5097,15,TCP,192.168.136.132,56116,80,0,11,64256,0,308
6074,15,TCP,192.168.136.132,56116,80,0,11,64256,0,308
7323,15,TCP,192.168.136.132,56116,80,0,10,64256,0,308
8647,4,TCP,192.168.136.132,56116,80,482,0,64128,0,308
8789,0,TCP,192.168.136.132,56116,80,1,0,64128,0,308
9252,10,TCP,192.168.136.132,56116,80,0,11,64128,0,308
2170,0,TCP,192.168.136.131,80,56120,21,0,65152,0,309
2174,0,TCP,192.168.136.131,80,56120,168,0,65024,0,309
3077,0,TCP,192.168.136.131,80,56120,11,0,65024,0,309
3787,15,TCP,192.168.136.131,80,56120,11,0,65024,0,309
5106,15,TCP,192.168.136.131,80,56120,11,0,65024,0,309
6083,15,TCP,192.168.136.131,80,56120,11,0,65024,0,309
7332,15,TCP,192.168.136.131,80,56120,10,0,65024,0,309
8664,4,TCP,192.168.136.131,80,56120,0,482,65024,0,309
8667,0,TCP,192.168.136.131,80,56120,0,0,65024,0,309
9255,10,TCP,192.168.136.131,80,56120,0,0,0,0,309
2166,0,TCP,192.168.136.132,56120,80,1,0,64256,0,309
2168,0,TCP,192.168.136.132,56120,80,0,21,64256,0,309
2172,0,TCP,192.168.136.132,56120,80,0,168,64256,0,309
3069,0,TCP,192.168.136.132,56120,80,0,11,64256,0,309
3786,15,TCP,192.168.136.132,56120,80,0,11,64256,0,309
5098,15,TCP,192.168.136.132,56120,80,0,11,64256,0,309
6075,15,TCP,192.168.136.132,56120,80,0,11,64256,0,309
7324,15,TCP,192.168.136.132,56120,80,0,10,64256,0,309
8687,4,TCP,192.168.136.132,56120,80,482,0,64128,0,309
8810,0,TCP,192.168.136.132,56120,80,1,0,64128,0,309
9254,10,TCP,192.168.136.132,56120,80,0,10,64128,0,309
2177,0,TCP,192.168.136.131,80,56134,21,0,65152,0,310
2181,0,TCP,192.168.136.131,80,56134,168,0,65024,0,310
3078,0,TCP,192.168.136.131,80,56134,11,0,65024,0,310
3789,15,TCP,192.168.136.131,80,56134,11,0,65024,0,310
5107,15,TCP,192.168.136.131,80,56134,11,0,65024,0,310
6084,15,TCP,192.168.136.131,80,56134,10,0,65024,0,310
7333,15,TCP,192.168.136.131,80,56134,11,0,65024,0,310
8695,4,TCP,192.168.136.131,80,56134,0,482,65024,0,310
8699,0,TCP,192.168.136.131,80,56134,0,0,65024,0,310
9257,10,TCP,192.168.136.131,80,56134,0,0,0,0,310
2173,0,TCP,192.168.136.132,56134,80,1,0,64256,0,310
2175,0,TCP,192.168.136.132,56134,80,0,21,64256,0,310
2179,0,TCP,192.168.136.132,56134,80,0,168,64256,0,310
3070,0,TCP,192.168.136.132,56134,80,0,11,64256,0,310
3788,15,TCP,192.168.136.132,56134,80,0,11,64256,0,310
5099,15,TCP,192.168.136.132,56134,80,0,11,64256,0,310
6076,15,TCP,192.168.136.132,56134,80,0,10,64256,0,310
7325,15,TCP,192.168.136.132,56134,80,0,11,64256,0,310
8719,4,TCP,192.168.136.132,56134,80,482,0,64128,0,310
8801,0,TCP,192.168.136.132,56134,80,1,0,64128,0,310
9256,10,TCP,192.168.136.132,56134,80,0,11,64128,0,310
2184,0,TCP,192.168.136.131,80,56148,21,0,65152,0,311
2188,0,TCP,192.168.136.131,80,56148,168,0,65024,0,311
3087,0,TCP,192.168.136.131,80,56148,10,0,65024,0,311
3791,15,TCP,192.168.136.131,80,56148,11,0,65024,0,311
5108,15,TCP,192.168.136.131,80,56148,11,0,65024,0,311
6085,15,TCP,192.168.136.131,80,56148,11,0,65024,0,311
7334,15,TCP,192.168.136.131,80,56148,11,0,65024,0,311
8662,4,TCP,192.168.136.131,80,56148,0,482,65024,0,311
8665,0,TCP,192.168.136.131,80,56148,0,0,65024,0,311
9259,10,TCP,192.168.136.131,80,56148,0,0,0,0,311
2180,0,TCP,192.168.136.132,56148,80,1,0,64256,0,311
2182,0,TCP,192.168.136.132,56148,80,0,21,64256,0,311
2186,0,TCP,192.168.136.132,56148,80,0,168,64256,0,311
3079,0,TCP,192.168.136.132,56148,80,0,10,64256,0,311
3790,15,TCP,192.168.136.132,56148,80,0,11,64256,0,311
5100,15,TCP,192.168.136.132,56148,80,0,11,64256,0,311
6077,15,TCP,192.168.136.132,56148,80,0,11,64256,0,311
7326,15,TCP,192.168.136.132,56148,80,0,11,64256,0,311
8686,4,TCP,192.168.136.132,56148,80,482,0,64128,0,311
8811,0,TCP,192.168.136.132,56148,80,1,0,64128,0,311
9258,10,TCP,192.168.136.132,56148,80,0,11,64128,0,311
2191,0,TCP,192.168.136.131,80,56160,20,0,65152,0,312
2195,0,TCP,192.168.136.131,80,56160,168,0,65024,0,312
3088,0,TCP,192.168.136.131,80,56160,11,0,65024,0,312
3793,15,TCP,192.168.136.131,80,56160,11,0,65024,0,312
5109,15,TCP,192.168.136.131,80,56160,11,0,65024,0,312
6093,15,TCP,192.168.136.131,80,56160,11,0,65024,0,312
7335,15,TCP,192.168.136.131,80,56160,11,0,65024,0,312
8713,4,TCP,192.168.136.131,80,56160,0,482,65024,0,312
8714,0,TCP,192.168.136.131,80,56160,0,0,65024,0,312
9261,10,TCP,192.168.136.131,80,56160,0,0,0,0,312
2187,0,TCP,192.168.136.132,56160,80,1,0,64256,0,312
2189,0,TCP,192.168.136.132,56160,80,0,20,64256,0,312
2193,0,TCP,192.168.136.132,56160,80,0,168,64256,0,312
3080,0,TCP,192.168.136.132,56160,80,0,11,64256,0,312
3792,15,TCP,192.168.136.132,56160,80,0,11,64256,0,312
5101,15,TCP,192.168.136.132,56160,80,0,11,64256,0,312
6086,15,TCP,192.168.136.132,56160,80,0,11,64256,0,312
7327,15,TCP,192.168.136.132,56160,80,0,11,64256,0,312
8728,4,TCP,192.168.136.132,56160,80,482,0,64128,0,312
8793,0,TCP,192.168.136.132,56160,80,1,0,64128,0,312
9260,10,TCP,192.168.136.132,56160,80,0,11,64128,0,312
2198,0,TCP,192.168.136.131,80,56168,21,0,65152,0,313
2202,0,TCP,192.168.136.131,80,56168,168,0,65024,0,313
3089,0,TCP,192.168.136.131,80,56168,11,0,65024,0,313
3795,15,TCP,192.168.136.131,80,56168,11,0,65024,0,313
5110,15,TCP,192.168.136.131,80,56168,11,0,65024,0,313
6094,15,TCP,192.168.136.131,80,56168,10,0,65024,0,313
7336,15,TCP,192.168.136.131,80,56168,11,0,65024,0,313
8670,4,TCP,192.168.136.131,80,56168,0,482,65024,0,313
8673,0,TCP,192.168.136.131,80,56168,0,0,65024,0,313
9266,10,TCP,192.168.136.131,80,56168,0,0,0,0,313
2194,0,TCP,192.168.136.132,56168,80,1,0,64256,0,313
2196,0,TCP,192.168.136.132,56168,80,0,21,64256,0,313
2200,0,TCP,192.168.136.132,56168,80,0,168,64256,0,313
3081,0,TCP,192.168.136.132,56168,80,0,11,64256,0,313
3794,15,TCP,192.168.136.132,56168,80,0,11,64256,0,313
5102,15,TCP,192.168.136.132,56168,80,0,11,64256,0,313
6087,15,TCP,192.168.136.132,56168,80,0,10,64256,0,313
7328,15,TCP,192.168.136.132,56168,80,0,11,64256,0,313
8690,4,TCP,192.168.136.132,56168,80,482,0,64128,0,313
8807,0,TCP,192.168.136.132,56168,80,1,0,64128,0,313
9262,10,TCP,192.168.136.132,56168,80,0,10,64128,0,313
2205,0,TCP,192.168.136.131,80,56180,20,0,65152,0,314
2209,0,TCP,192.168.136.131,80,56180,168,0,65024,0,314
3090,0,TCP,192.168.136.131,80,56180,11,0,65024,0,314
3798,15,TCP,192.168.136.131,80,56180,11,0,65024,0,314
5111,15,TCP,192.168.136.131,80,56180,10,0,65024,0,314
6095,15,TCP,192.168.136.131,80,56180,9,0,65024,0,314
7345,15,TCP,192.168.136.131,80,56180,11,0,65024,0,314
8643,4,TCP,192.168.136.131,80,56180,0,482,65024,0,314
8651,0,TCP,192.168.136.131,80,56180,0,0,65024,0,314
9267,10,TCP,192.168.136.131,80,56180,0,0,0,0,314
2201,0,TCP,192.168.136.132,56180,80,1,0,64256,0,314
2203,0,TCP,192.168.136.132,56180,80,0,20,64256,0,314
2207,0,TCP,192.168.136.132,56180,80,0,168,64256,0,314
3082,0,TCP,192.168.136.132,56180,80,0,11,64256,0,314
3796,15,TCP,192.168.136.132,56180,80,0,11,64256,0,314
5103,15,TCP,192.168.136.132,56180,80,0,10,64256,0,314
6088,15,TCP,192.168.136.132,56180,80,0,9,64256,0,314
7337,15,TCP,192.168.136.132,56180,80,0,11,64256,0,314
8650,4,TCP,192.168.136.132,56180,80,482,0,64128,0,314
8785,0,TCP,192.168.136.132,56180,80,1,0,64128,0,314
9263,10,TCP,192.168.136.132,56180,80,0,11,64128,0,314
2212,0,TCP,192.168.136.131,80,56186,20,0,65152,0,315
2216,0,TCP,192.168.136.131,80,56186,168,0,65024,0,315
3091,0,TCP,192.168.136.131,80,56186,10,0,65024,0,315
3799,15,TCP,192.168.136.131,80,56186,11,0,65024,0,315
5117,15,TCP,192.168.136.131,80,56186,11,0,65024,0,315
6096,15,TCP,192.168.136.131,80,56186,11,0,65024,0,315
7346,15,TCP,192.168.136.131,80,56186,11,0,65024,0,315
8672,4,TCP,192.168.136.131,80,56186,0,482,65024,0,315
8675,0,TCP,192.168.136.131,80,56186,0,0,65024,0,315
9268,10,TCP,192.168.136.131,80,56186,0,0,0,0,315
2208,0,TCP,192.168.136.132,56186,80,1,0,64256,0,315
2210,0,TCP,192.168.136.132,56186,80,0,20,64256,0,315
2214,0,TCP,192.168.136.132,56186,80,0,168,64256,0,315
3083,0,TCP,192.168.136.132,56186,80,0,10,64256,0,315
3797,15,TCP,192.168.136.132,56186,80,0,11,64256,0,315
5112,15,TCP,192.168.136.132,56186,80,0,11,64256,0,315
6089,15,TCP,192.168.136.132,56186,80,0,11,64256,0,315
7338,15,TCP,192.168.136.132,56186,80,0,11,64256,0,315
8691,4,TCP,192.168.136.132,56186,80,482,0,64128,0,315
8806,0,TCP,192.168.136.132,56186,80,1,0,64128,0,315
9264,10,TCP,192.168.136.132,56186,80,0,10,64128,0,315
2219,0,TCP,192.168.136.131,80,56194,21,0,65152,0,316
2223,0,TCP,192.168.136.131,80,56194,168,0,65024,0,316
3092,0,TCP,192.168.136.131,80,56194,11,0,65024,0,316
3802,15,TCP,192.168.136.131,80,56194,11,0,65024,0,316
5118,15,TCP,192.168.136.131,80,56194,11,0,65024,0,316
6097,15,TCP,192.168.136.131,80,56194,11,0,65024,0,316
7347,15,TCP,192.168.136.131,80,56194,10,0,65024,0,316
8644,4,TCP,192.168.136.131,80,56194,0,482,65024,0,316
8645,0,TCP,192.168.136.131,80,56194,0,0,65024,0,316
9269,10,TCP,192.168.136.131,80,56194,0,0,0,0,316
2215,0,TCP,192.168.136.132,56194,80,1,0,64256,0,316
2217,0,TCP,192.168.136.132,56194,80,0,21,64256,0,316
2221,0,TCP,192.168.136.132,56194,80,0,168,64256,0,316
3084,0,TCP,192.168.136.132,56194,80,0,11,64256,0,316
3800,15,TCP,192.168.136.132,56194,80,0,11,64256,0,316
5113,15,TCP,192.168.136.132,56194,80,0,11,64256,0,316
6090,15,TCP,192.168.136.132,56194,80,0,11,64256,0,316
7339,15,TCP,192.168.136.132,56194,80,0,10,64256,0,316
8652,4,TCP,192.168.136.132,56194,80,482,0,64128,0,316
