Packet Number,Time(seconds),Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,socket_count,sql,stream
9908,2013,0,TCP,104.18.10.248,443,41774,1056,0,127,0,132
9913,2013,0,TCP,104.18.10.248,443,41774,95,0,127,0,132
9914,2013,0,TCP,104.18.10.248,443,41774,1082,0,127,0,132
9938,2013,0,TCP,104.18.10.248,443,41774,95,0,127,0,132
9940,2013,0,TCP,104.18.10.248,443,41774,1072,0,127,0,132
9953,2013,0,TCP,104.18.10.248,443,41774,94,0,127,0,132
9954,2013,0,TCP,104.18.10.248,443,41774,1077,0,127,0,132
9955,2013,0,TCP,104.18.10.248,443,41774,0,512,127,0,132
9956,2013,0,TCP,104.18.10.248,443,41774,0,31,127,0,132
9958,2013,0,TCP,104.18.10.248,443,41774,31,0,127,0,132
10022,2013,0,TCP,104.18.10.248,443,41774,0,314,127,0,132
10024,2013,0,TCP,104.18.10.248,443,41774,0,253,127,0,132
10026,2014,0,TCP,104.18.10.248,443,41774,0,254,127,0,132
10027,2014,0,TCP,104.18.10.248,443,41774,0,255,127,0,132
10033,2014,0,TCP,104.18.10.248,443,41774,0,254,127,0,132
10040,2014,0,TCP,104.18.10.248,443,41774,0,259,127,0,132
12475,2021,7,TCP,104.18.10.248,443,41774,39,0,127,0,132
12580,2021,0,TCP,104.18.10.248,443,41774,24,0,127,0,132
12582,2021,0,TCP,104.18.10.248,443,41774,1,0,127,0,132
12878,2021,0,TCP,104.18.10.248,443,41774,0,0,127,0,132
9784,2013,0,TCP,192.168.136.131,41790,443,1,0,128,0,133
9803,2013,0,TCP,192.168.136.131,41790,443,0,517,128,0,133
9857,2013,0,TCP,192.168.136.131,41790,443,1440,0,128,0,133
9858,2013,0,TCP,192.168.136.131,41790,443,1440,0,128,0,133
9859,2013,0,TCP,192.168.136.131,41790,443,1440,0,128,0,133
9861,2013,0,TCP,192.168.136.131,41790,443,859,0,128,0,133
9931,2013,0,TCP,192.168.136.131,41790,443,0,64,128,0,133
9934,2013,0,TCP,192.168.136.131,41790,443,0,187,128,0,133
9998,2013,0,TCP,192.168.136.131,41790,443,512,0,128,0,133
9999,2013,0,TCP,192.168.136.131,41790,443,0,24,128,0,133
10001,2013,0,TCP,192.168.136.131,41790,443,0,0,128,0,133
10020,2013,0,TCP,192.168.136.131,41790,443,0,0,128,0,133
9804,2013,0,TCP,104.18.10.248,443,41790,517,0,128,0,133
9854,2013,0,TCP,104.18.10.248,443,41790,0,1440,128,0,133
9855,2013,0,TCP,104.18.10.248,443,41790,0,1440,128,0,133
9856,2013,0,TCP,104.18.10.248,443,41790,0,1440,128,0,133
9860,2013,0,TCP,104.18.10.248,443,41790,0,859,128,0,133
9932,2013,0,TCP,104.18.10.248,443,41790,64,0,128,0,133
9936,2013,0,TCP,104.18.10.248,443,41790,187,0,128,0,133
9997,2013,0,TCP,104.18.10.248,443,41790,0,512,128,0,133
10000,2013,0,TCP,104.18.10.248,443,41790,24,0,128,0,133
10002,2013,0,TCP,104.18.10.248,443,41790,1,0,128,0,133
10019,2013,0,TCP,104.18.10.248,443,41790,0,31,128,0,133
9776,2013,0,TCP,192.168.136.131,41794,443,1,0,129,0,134
9789,2013,0,TCP,192.168.136.131,41794,443,0,517,129,0,134
9822,2013,0,TCP,192.168.136.131,41794,443,1440,0,129,0,134
9824,2013,0,TCP,192.168.136.131,41794,443,1440,0,129,0,134
9826,2013,0,TCP,192.168.136.131,41794,443,1440,0,129,0,134
9828,2013,0,TCP,192.168.136.131,41794,443,859,0,129,0,134
9891,2013,0,TCP,192.168.136.131,41794,443,0,64,129,0,134
9893,2013,0,TCP,192.168.136.131,41794,443,0,187,129,0,134
9960,2013,0,TCP,192.168.136.131,41794,443,512,0,129,0,134
9961,2013,0,TCP,192.168.136.131,41794,443,0,24,129,0,134
9963,2013,0,TCP,192.168.136.131,41794,443,0,0,129,0,134
10008,2013,0,TCP,192.168.136.131,41794,443,0,0,129,0,134
9790,2013,0,TCP,104.18.10.248,443,41794,517,0,129,0,134
9821,2013,0,TCP,104.18.10.248,443,41794,0,1440,129,0,134
9823,2013,0,TCP,104.18.10.248,443,41794,0,1440,129,0,134
9825,2013,0,TCP,104.18.10.248,443,41794,0,1440,129,0,134
9827,2013,0,TCP,104.18.10.248,443,41794,0,859,129,0,134
9892,2013,0,TCP,104.18.10.248,443,41794,64,0,129,0,134
9894,2013,0,TCP,104.18.10.248,443,41794,187,0,129,0,134
9959,2013,0,TCP,104.18.10.248,443,41794,0,512,129,0,134
9962,2013,0,TCP,104.18.10.248,443,41794,24,0,129,0,134
9964,2013,0,TCP,104.18.10.248,443,41794,1,0,129,0,134
10007,2013,0,TCP,104.18.10.248,443,41794,0,31,129,0,134
9782,2013,0,TCP,192.168.136.131,41796,443,1,0,130,0,135
9801,2013,0,TCP,192.168.136.131,41796,443,0,517,130,0,135
9848,2013,0,TCP,192.168.136.131,41796,443,1440,0,130,0,135
9849,2013,0,TCP,192.168.136.131,41796,443,1440,0,130,0,135
9851,2013,0,TCP,192.168.136.131,41796,443,1440,0,130,0,135
9853,2013,0,TCP,192.168.136.131,41796,443,859,0,130,0,135
9947,2013,0,TCP,192.168.136.131,41796,443,0,64,130,0,135
9949,2013,0,TCP,192.168.136.131,41796,443,0,187,130,0,135
9992,2013,0,TCP,192.168.136.131,41796,443,512,0,130,0,135
9993,2013,0,TCP,192.168.136.131,41796,443,0,24,130,0,135
9994,2013,0,TCP,192.168.136.131,41796,443,0,0,130,0,135
10018,2013,0,TCP,192.168.136.131,41796,443,0,0,130,0,135
9802,2013,0,TCP,104.18.10.248,443,41796,517,0,130,0,135
9846,2013,0,TCP,104.18.10.248,443,41796,0,1440,130,0,135
9847,2013,0,TCP,104.18.10.248,443,41796,0,1440,130,0,135
9850,2013,0,TCP,104.18.10.248,443,41796,0,1440,130,0,135
9852,2013,0,TCP,104.18.10.248,443,41796,0,859,130,0,135
9948,2013,0,TCP,104.18.10.248,443,41796,64,0,130,0,135
9950,2013,0,TCP,104.18.10.248,443,41796,187,0,130,0,135
9991,2013,0,TCP,104.18.10.248,443,41796,0,512,130,0,135
9995,2013,0,TCP,104.18.10.248,443,41796,24,0,130,0,135
9996,2013,0,TCP,104.18.10.248,443,41796,1,0,130,0,135
10017,2013,0,TCP,104.18.10.248,443,41796,0,31,130,0,135
10079,2014,0,TCP,192.168.136.131,44156,443,1,0,131,0,136
10080,2014,0,TCP,192.168.136.131,44156,443,0,517,131,0,136
10084,2014,0,TCP,192.168.136.131,44156,443,1440,0,131,0,136
10086,2014,0,TCP,192.168.136.131,44156,443,1440,0,131,0,136
10088,2014,0,TCP,192.168.136.131,44156,443,1440,0,131,0,136
10090,2014,0,TCP,192.168.136.131,44156,443,1440,0,131,0,136
10092,2014,0,TCP,192.168.136.131,44156,443,228,0,131,0,136
10094,2014,0,TCP,192.168.136.131,44156,443,0,64,131,0,136
10097,2014,0,TCP,192.168.136.131,44156,443,0,170,131,0,136
10098,2014,0,TCP,192.168.136.131,44156,443,0,259,131,0,136
10119,2014,0,TCP,192.168.136.131,44156,443,208,31,131,0,136
10132,2014,0,TCP,192.168.136.131,44156,443,1471,0,131,0,136
10135,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10138,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10141,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10144,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10147,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10150,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10153,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10156,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10159,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10162,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10165,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10169,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10171,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10174,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10177,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10182,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10185,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10188,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10191,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10194,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10205,2014,0,TCP,192.168.136.131,44156,443,14237,0,131,0,136
10238,2014,0,TCP,192.168.136.131,44156,443,0,181,131,0,136
10246,2014,0,TCP,192.168.136.131,44156,443,0,84,131,0,136
10252,2014,0,TCP,192.168.136.131,44156,443,2495,0,131,0,136
10268,2014,0,TCP,192.168.136.131,44156,443,2880,0,131,0,136
10284,2014,0,TCP,192.168.136.131,44156,443,284,0,131,0,136
12400,2021,6,TCP,192.168.136.131,44156,443,0,39,131,0,136
12567,2021,0,TCP,192.168.136.131,44156,443,0,24,131,0,136
12568,2021,0,TCP,192.168.136.131,44156,443,0,0,131,0,136
12811,2021,0,TCP,192.168.136.131,44156,443,1,0,131,0,136
10081,2014,0,TCP,65.8.82.188,443,44156,517,0,131,0,136
10083,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10085,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10087,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10089,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10091,2014,0,TCP,65.8.82.188,443,44156,0,228,131,0,136
10095,2014,0,TCP,65.8.82.188,443,44156,64,0,131,0,136
10099,2014,0,TCP,65.8.82.188,443,44156,170,0,131,0,136
10100,2014,0,TCP,65.8.82.188,443,44156,259,0,131,0,136
10118,2014,0,TCP,65.8.82.188,443,44156,0,208,131,0,136
10120,2014,0,TCP,65.8.82.188,443,44156,31,0,131,0,136
10130,2014,0,TCP,65.8.82.188,443,44156,0,31,131,0,136
10131,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10133,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10134,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10136,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10137,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10139,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10140,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10142,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10143,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10145,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10146,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10148,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10149,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10151,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10152,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10154,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10155,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10157,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10158,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10160,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10161,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10163,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10164,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10166,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10167,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10168,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10170,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10172,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10173,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10175,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10176,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10180,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10181,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10183,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10184,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10186,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10187,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10189,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10190,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10192,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10193,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10195,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10196,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10197,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10198,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10199,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10200,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10201,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10202,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10203,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10204,2014,0,TCP,65.8.82.188,443,44156,0,1277,131,0,136
10239,2014,0,TCP,65.8.82.188,443,44156,181,0,131,0,136
10247,2014,0,TCP,65.8.82.188,443,44156,84,0,131,0,136
10250,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10251,2014,0,TCP,65.8.82.188,443,44156,0,1055,131,0,136
10266,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10267,2014,0,TCP,65.8.82.188,443,44156,0,1440,131,0,136
10269,2014,0,TCP,65.8.82.188,443,44156,0,284,131,0,136
12402,2021,6,TCP,65.8.82.188,443,44156,39,0,131,0,136
12569,2021,0,TCP,65.8.82.188,443,44156,24,0,131,0,136
12570,2021,0,TCP,65.8.82.188,443,44156,1,0,131,0,136
12810,2021,0,TCP,65.8.82.188,443,44156,0,0,131,0,136
10109,2014,0,TCP,192.168.136.131,36146,443,1,0,132,0,137
10115,2014,0,TCP,192.168.136.131,36146,443,0,517,132,0,137
10213,2014,0,TCP,192.168.136.131,36146,443,1440,0,132,0,137
10214,2014,0,TCP,192.168.136.131,36146,443,1440,0,132,0,137
10216,2014,0,TCP,192.168.136.131,36146,443,1216,0,132,0,137
10218,2014,0,TCP,192.168.136.131,36146,443,367,0,132,0,137
10219,2014,0,TCP,192.168.136.131,36146,443,0,93,132,0,137
10272,2014,0,TCP,192.168.136.131,36146,443,343,0,132,0,137
10287,2014,0,TCP,192.168.136.131,36146,443,0,177,132,0,137
10288,2014,0,TCP,192.168.136.131,36146,443,0,262,132,0,137
10291,2014,0,TCP,192.168.136.131,36146,443,0,38,132,0,137
10342,2014,0,TCP,192.168.136.131,36146,443,38,0,132,0,137
10368,2014,0,TCP,192.168.136.131,36146,443,1440,0,132,0,137
10370,2014,0,TCP,192.168.136.131,36146,443,1440,0,132,0,137
10372,2014,0,TCP,192.168.136.131,36146,443,1135,0,132,0,137
10374,2014,0,TCP,192.168.136.131,36146,443,1440,0,132,0,137
10376,2014,0,TCP,192.168.136.131,36146,443,1440,0,132,0,137
10379,2014,0,TCP,192.168.136.131,36146,443,1440,0,132,0,137
10382,2014,0,TCP,192.168.136.131,36146,443,1468,0,132,0,137
12480,2021,6,TCP,192.168.136.131,36146,443,0,46,132,0,137
12657,2021,0,TCP,192.168.136.131,36146,443,0,31,132,0,137
12659,2021,0,TCP,192.168.136.131,36146,443,0,0,132,0,137
12889,2021,0,TCP,192.168.136.131,36146,443,1,0,132,0,137
10116,2014,0,TCP,103.229.10.192,443,36146,517,0,132,0,137
10211,2014,0,TCP,103.229.10.192,443,36146,0,1440,132,0,137
10212,2014,0,TCP,103.229.10.192,443,36146,0,1440,132,0,137
10215,2014,0,TCP,103.229.10.192,443,36146,0,1216,132,0,137
10217,2014,0,TCP,103.229.10.192,443,36146,0,367,132,0,137
10220,2014,0,TCP,103.229.10.192,443,36146,93,0,132,0,137
10249,2014,0,TCP,103.229.10.192,443,36146,0,343,132,0,137
10289,2014,0,TCP,103.229.10.192,443,36146,177,0,132,0,137
10290,2014,0,TCP,103.229.10.192,443,36146,262,0,132,0,137
10292,2014,0,TCP,103.229.10.192,443,36146,38,0,132,0,137
10341,2014,0,TCP,103.229.10.192,443,36146,0,38,132,0,137
10367,2014,0,TCP,103.229.10.192,443,36146,0,1440,132,0,137
10369,2014,0,TCP,103.229.10.192,443,36146,0,1440,132,0,137
10371,2014,0,TCP,103.229.10.192,443,36146,0,1135,132,0,137
10373,2014,0,TCP,103.229.10.192,443,36146,0,1440,132,0,137
10375,2014,0,TCP,103.229.10.192,443,36146,0,1440,132,0,137
10378,2014,0,TCP,103.229.10.192,443,36146,0,1440,132,0,137
10380,2014,0,TCP,103.229.10.192,443,36146,0,1440,132,0,137
10381,2014,0,TCP,103.229.10.192,443,36146,0,28,132,0,137
12481,2021,6,TCP,103.229.10.192,443,36146,46,0,132,0,137
12658,2021,0,TCP,103.229.10.192,443,36146,31,0,132,0,137
12660,2021,0,TCP,103.229.10.192,443,36146,1,0,132,0,137
12888,2021,0,TCP,103.229.10.192,443,36146,0,0,132,0,137
10224,2014,0,TCP,192.168.136.131,57564,443,0,0,132,0,138
10274,2014,0,TCP,192.168.136.131,53668,443,1,0,133,0,139
10275,2014,0,TCP,192.168.136.131,53668,443,0,517,133,0,139
10394,2014,0,TCP,192.168.136.131,53668,443,1440,0,133,0,139
10396,2014,0,TCP,192.168.136.131,53668,443,1440,0,133,0,139
10398,2014,0,TCP,192.168.136.131,53668,443,1257,0,133,0,139
10399,2014,0,TCP,192.168.136.131,53668,443,0,64,133,0,139
10401,2014,0,TCP,192.168.136.131,53668,443,0,187,133,0,139
10557,2014,0,TCP,192.168.136.131,53668,443,158,24,133,0,139
10560,2014,0,TCP,192.168.136.131,53668,443,0,0,133,0,139
10733,2014,0,TCP,192.168.136.131,53668,443,0,0,133,0,139
10735,2014,0,TCP,192.168.136.131,53668,443,0,0,133,0,139
10276,2014,0,TCP,141.95.33.120,443,53668,517,0,133,0,139
10393,2014,0,TCP,141.95.33.120,443,53668,0,1440,133,0,139
10395,2014,0,TCP,141.95.33.120,443,53668,0,1440,133,0,139
10397,2014,0,TCP,141.95.33.120,443,53668,0,1257,133,0,139
10400,2014,0,TCP,141.95.33.120,443,53668,64,0,133,0,139
10402,2014,0,TCP,141.95.33.120,443,53668,187,0,133,0,139
10556,2014,0,TCP,141.95.33.120,443,53668,0,158,133,0,139
10558,2014,0,TCP,141.95.33.120,443,53668,24,0,133,0,139
10562,2014,0,TCP,141.95.33.120,443,53668,1,0,133,0,139
10732,2014,0,TCP,141.95.33.120,443,53668,0,52,133,0,139
10734,2014,0,TCP,141.95.33.120,443,53668,0,24,133,0,139
10228,2014,0,TCP,192.168.136.131,51252,443,1,0,134,0,140
10229,2014,0,TCP,192.168.136.131,51252,443,0,517,134,0,140
10296,2014,0,TCP,192.168.136.131,51252,443,1412,0,134,0,140
10298,2014,0,TCP,192.168.136.131,51252,443,1412,0,134,0,140
10300,2014,0,TCP,192.168.136.131,51252,443,1412,0,134,0,140
10302,2014,0,TCP,192.168.136.131,51252,443,299,0,134,0,140
10303,2014,0,TCP,192.168.136.131,51252,443,0,64,134,0,140
10305,2014,0,TCP,192.168.136.131,51252,443,0,170,134,0,140
10306,2014,0,TCP,192.168.136.131,51252,443,0,265,134,0,140
10365,2014,0,TCP,192.168.136.131,51252,443,614,31,134,0,140
10481,2014,0,TCP,192.168.136.131,51252,443,31,0,134,0,140
10498,2014,0,TCP,192.168.136.131,51252,443,0,36,134,0,140
10510,2014,0,TCP,192.168.136.131,51252,443,509,0,134,0,140
10512,2014,0,TCP,192.168.136.131,51252,443,1412,0,134,0,140
10514,2014,0,TCP,192.168.136.131,51252,443,1412,0,134,0,140
10516,2014,0,TCP,192.168.136.131,51252,443,1412,0,134,0,140
10518,2014,0,TCP,192.168.136.131,51252,443,1412,0,134,0,140
10522,2014,0,TCP,192.168.136.131,51252,443,1412,0,134,0,140
10526,2014,0,TCP,192.168.136.131,51252,443,2824,0,134,0,140
10533,2014,0,TCP,192.168.136.131,51252,443,2824,0,134,0,140
10536,2014,0,TCP,192.168.136.131,51252,443,2824,0,134,0,140
10539,2014,0,TCP,192.168.136.131,51252,443,4236,0,134,0,140
10542,2014,0,TCP,192.168.136.131,51252,443,1412,0,134,0,140
10545,2014,0,TCP,192.168.136.131,51252,443,2824,0,134,0,140
10549,2014,0,TCP,192.168.136.131,51252,443,2824,0,134,0,140
10593,2014,0,TCP,192.168.136.131,51252,443,1412,0,134,0,140
10610,2014,0,TCP,192.168.136.131,51252,443,1879,0,134,0,140
10612,2014,0,TCP,192.168.136.131,51252,443,0,39,134,0,140
10614,2014,0,TCP,192.168.136.131,51252,443,0,24,134,0,140
10615,2014,0,TCP,192.168.136.131,51252,443,0,0,134,0,140
10674,2014,0,TCP,192.168.136.131,51252,443,1,0,134,0,140
10230,2014,0,TCP,142.250.196.2,443,51252,517,0,134,0,140
10295,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10297,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10299,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10301,2014,0,TCP,142.250.196.2,443,51252,0,299,134,0,140
10304,2014,0,TCP,142.250.196.2,443,51252,64,0,134,0,140
10307,2014,0,TCP,142.250.196.2,443,51252,170,0,134,0,140
10308,2014,0,TCP,142.250.196.2,443,51252,265,0,134,0,140
10364,2014,0,TCP,142.250.196.2,443,51252,0,614,134,0,140
10366,2014,0,TCP,142.250.196.2,443,51252,31,0,134,0,140
10451,2014,0,TCP,142.250.196.2,443,51252,0,31,134,0,140
10501,2014,0,TCP,142.250.196.2,443,51252,36,0,134,0,140
10509,2014,0,TCP,142.250.196.2,443,51252,0,509,134,0,140
10511,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10513,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10515,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10517,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10521,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10523,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10525,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10527,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10532,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10534,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10535,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10537,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10538,2014,0,TCP,142.250.196.2,443,51252,0,2824,134,0,140
10541,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10543,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10544,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10546,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10548,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10550,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10608,2014,0,TCP,142.250.196.2,443,51252,0,1412,134,0,140
10609,2014,0,TCP,142.250.196.2,443,51252,0,467,134,0,140
10613,2014,0,TCP,142.250.196.2,443,51252,39,0,134,0,140
10616,2014,0,TCP,142.250.196.2,443,51252,24,0,134,0,140
10617,2014,0,TCP,142.250.196.2,443,51252,1,0,134,0,140
10673,2014,0,TCP,142.250.196.2,443,51252,0,0,134,0,140
10278,2014,0,TCP,192.168.136.131,47758,443,1,0,135,0,141
10279,2014,0,TCP,192.168.136.131,47758,443,0,517,135,0,141
10316,2014,0,TCP,192.168.136.131,47758,443,1440,0,135,0,141
10318,2014,0,TCP,192.168.136.131,47758,443,1791,0,135,0,141
10350,2014,0,TCP,192.168.136.131,47758,443,0,64,135,0,141
10352,2014,0,TCP,192.168.136.131,47758,443,0,170,135,0,141
10353,2014,0,TCP,192.168.136.131,47758,443,0,409,135,0,141
10356,2014,0,TCP,192.168.136.131,47758,443,0,31,135,0,141
10413,2014,0,TCP,192.168.136.131,47758,443,654,0,135,0,141
10415,2014,0,TCP,192.168.136.131,47758,443,64,0,135,0,141
10416,2014,0,TCP,192.168.136.131,47758,443,0,31,135,0,141
10462,2014,0,TCP,192.168.136.131,47758,443,268,0,135,0,141
12450,2021,6,TCP,192.168.136.131,47758,443,0,39,135,0,141
12583,2021,0,TCP,192.168.136.131,47758,443,0,24,135,0,141
12585,2021,0,TCP,192.168.136.131,47758,443,0,0,135,0,141
12855,2021,0,TCP,192.168.136.131,47758,443,0,0,135,0,141
12857,2021,0,TCP,192.168.136.131,47758,443,0,0,135,0,141
10280,2014,0,TCP,182.161.73.142,443,47758,517,0,135,0,141
10315,2014,0,TCP,182.161.73.142,443,47758,0,1440,135,0,141
10317,2014,0,TCP,182.161.73.142,443,47758,0,1791,135,0,141
10351,2014,0,TCP,182.161.73.142,443,47758,64,0,135,0,141
10354,2014,0,TCP,182.161.73.142,443,47758,170,0,135,0,141
10355,2014,0,TCP,182.161.73.142,443,47758,409,0,135,0,141
10357,2014,0,TCP,182.161.73.142,443,47758,31,0,135,0,141
10383,2014,0,TCP,182.161.73.142,443,47758,0,654,135,0,141
10414,2014,0,TCP,182.161.73.142,443,47758,0,64,135,0,141
10417,2014,0,TCP,182.161.73.142,443,47758,31,0,135,0,141
10418,2014,0,TCP,182.161.73.142,443,47758,0,268,135,0,141
12451,2021,6,TCP,182.161.73.142,443,47758,39,0,135,0,141
12584,2021,0,TCP,182.161.73.142,443,47758,24,0,135,0,141
12586,2021,0,TCP,182.161.73.142,443,47758,1,0,135,0,141
12854,2021,0,TCP,182.161.73.142,443,47758,0,24,135,0,141
12856,2021,0,TCP,182.161.73.142,443,47758,0,0,135,0,141
10310,2014,0,TCP,192.168.136.131,56406,443,1,0,136,0,142
10311,2014,0,TCP,192.168.136.131,56406,443,0,517,136,0,142
10325,2014,0,TCP,192.168.136.131,56406,443,1440,0,136,0,142
10327,2014,0,TCP,192.168.136.131,56406,443,1440,0,136,0,142
10329,2014,0,TCP,192.168.136.131,56406,443,1440,0,136,0,142
10331,2014,0,TCP,192.168.136.131,56406,443,1440,0,136,0,142
10333,2014,0,TCP,192.168.136.131,56406,443,405,0,136,0,142
10334,2014,0,TCP,192.168.136.131,56406,443,0,64,136,0,142
10336,2014,0,TCP,192.168.136.131,56406,443,0,170,136,0,142
10337,2014,0,TCP,192.168.136.131,56406,443,0,1902,136,0,142
10347,2014,0,TCP,192.168.136.131,56406,443,208,31,136,0,142
10377,2014,0,TCP,192.168.136.131,56406,443,31,0,136,0,142
10499,2014,0,TCP,192.168.136.131,56406,443,0,36,136,0,142
